iann,ilabel,ibox,normx,normy,normwidth,normheight,file,label,isyn
2505,39,712,0.3131456577856807,0.6042738502780345,0.0695724023007241,0.4085477005560685,021000330310303202_x4_cropped,crossing crosswalk,27
2507,4,713,0.5314599288928072,0.5429554202090443,0.1272458765943927,0.4868375703767205,021000330310303202_x4_cropped,couple/2people,4
2508,34,713,0.5314599288928072,0.5429554202090443,0.1272458765943927,0.4868375703767205,021000330310303202_x4_cropped,walking,23
2509,39,713,0.5314599288928072,0.5429554202090443,0.1272458765943927,0.4868375703767205,021000330310303202_x4_cropped,crossing crosswalk,27
2510,30,713,0.5314599288928072,0.5429554202090443,0.1272458765943927,0.4868375703767205,021000330310303202_x4_cropped,talking,20
2512,4,714,0.0909278809885522,0.3647575478062667,0.0999121883093929,0.2495150956125337,021000330310303202_x4_cropped,couple/2people,4
2513,34,714,0.0909278809885522,0.3647575478062667,0.0999121883093929,0.2495150956125337,021000330310303202_x4_cropped,walking,23
2514,39,714,0.0909278809885522,0.3647575478062667,0.0999121883093929,0.2495150956125337,021000330310303202_x4_cropped,crossing crosswalk,27
2516,0,715,0.3523121871791581,0.4604004106776177,0.0533748556211498,0.3002669404517449,021000330310303202_x4_cropped,alone,0
2517,34,715,0.3523121871791581,0.4604004106776177,0.0533748556211498,0.3002669404517449,021000330310303202_x4_cropped,walking,23
2518,39,715,0.3523121871791581,0.4604004106776177,0.0533748556211498,0.3002669404517449,021000330310303202_x4_cropped,crossing crosswalk,27
2520,0,716,0.6749999999999993,0.2665462472550831,0.0299999999999999,0.1730924945101662,021000330310303202_x4_cropped,alone,0
2521,34,716,0.6749999999999993,0.2665462472550831,0.0299999999999999,0.1730924945101662,021000330310303202_x4_cropped,walking,23
2523,0,717,0.565,0.325,0.05,0.19,021000330310303202_x4_cropped,alone,0
2524,34,717,0.565,0.325,0.05,0.19,021000330310303202_x4_cropped,walking,23
2526,4,718,0.5403867382821442,0.2659661475532525,0.0764640859385735,0.1599999999999999,021000330310303202_x4_cropped,couple/2people,4
2527,34,718,0.5403867382821442,0.2659661475532525,0.0764640859385735,0.1599999999999999,021000330310303202_x4_cropped,walking,23
2529,4,719,0.3318910668268671,0.2910507786701213,0.0378369905956111,0.21,021000330310303202_x4_cropped,couple/2people,4
2530,26,719,0.3318910668268671,0.2910507786701213,0.0378369905956111,0.21,021000330310303202_x4_cropped,standing,17
2531,30,719,0.3318910668268671,0.2910507786701213,0.0378369905956111,0.21,021000330310303202_x4_cropped,talking,20
2533,0,720,0.2906033769765033,0.2306925113596815,0.02,0.15,021000330310303202_x4_cropped,alone,0
2534,26,720,0.2906033769765033,0.2306925113596815,0.02,0.15,021000330310303202_x4_cropped,standing,17
2536,0,721,0.4583960292580979,0.3235829715186156,0.0367920585161965,0.2157219810124095,021000330310303202_x4_cropped,alone,0
2537,34,721,0.4583960292580979,0.3235829715186156,0.0367920585161965,0.2157219810124095,021000330310303202_x4_cropped,walking,23
2539,0,722,0.5897818290496114,0.2549999999999999,0.039563658099223,0.1699999999999998,021000330310303202_x4_cropped,alone,0
2540,34,722,0.5897818290496114,0.2549999999999999,0.039563658099223,0.1699999999999998,021000330310303202_x4_cropped,walking,23
2542,4,723,0.434046622833234,0.2781828090688539,0.0480932456664668,0.1763656181377078,021000330310303202_x4_cropped,couple/2people,4
2543,34,723,0.434046622833234,0.2781828090688539,0.0480932456664668,0.1763656181377078,021000330310303202_x4_cropped,walking,23
2545,42,723,0.434046622833234,0.2781828090688539,0.0480932456664668,0.1763656181377078,021000330310303202_x4_cropped,kid,30
2546,0,724,0.4899447507105199,0.2330677048934949,0.02,0.13,021000330310303202_x4_cropped,alone,0
2547,34,724,0.4899447507105199,0.2330677048934949,0.02,0.13,021000330310303202_x4_cropped,walking,23
2549,0,725,0.6324440345274209,0.2350000000000001,0.040188437980161,0.15,021000330310303202_x4_cropped,alone,0
2550,34,725,0.6324440345274209,0.2350000000000001,0.040188437980161,0.15,021000330310303202_x4_cropped,walking,23
2551,35,725,0.6324440345274209,0.2350000000000001,0.040188437980161,0.15,021000330310303202_x4_cropped,with bike,24
2553,0,726,0.118884825911215,0.2606925113596814,0.03,0.15,021000330310303202_x4_cropped,alone,0
2554,34,726,0.118884825911215,0.2606925113596814,0.03,0.15,021000330310303202_x4_cropped,walking,23
2556,0,727,0.3824309417602572,0.3141297437377636,0.0355409444112369,0.2089514962582948,021000330310303202_x4_cropped,alone,0
2557,34,727,0.3824309417602572,0.3141297437377636,0.0355409444112369,0.2089514962582948,021000330310303202_x4_cropped,walking,23
2559,36,727,0.3824309417602572,0.3141297437377636,0.0355409444112369,0.2089514962582948,021000330310303202_x4_cropped,with coffee or drinks,25
2560,0,728,0.1469525884960766,0.2873521110075716,0.03,0.1805491538570545,021000330310303202_x4_cropped,alone,0
2561,34,728,0.1469525884960766,0.2873521110075716,0.03,0.1805491538570545,021000330310303202_x4_cropped,walking,23
2563,0,729,0.1854028620205603,0.2636238338691035,0.0341841004184099,0.1581396495627172,021000330310303202_x4_cropped,alone,0
2564,34,729,0.1854028620205603,0.2636238338691035,0.0341841004184099,0.1581396495627172,021000330310303202_x4_cropped,walking,23
2566,0,730,0.1054991034070532,0.2345738599738106,0.0424387328153017,0.1483816044485499,021000330310303202_x4_cropped,alone,0
2567,34,730,0.1054991034070532,0.2345738599738106,0.0424387328153017,0.1483816044485499,021000330310303202_x4_cropped,walking,23
2569,0,731,0.5561864913329349,0.2018426236983953,0.0257023311416617,0.1243786978465787,021000330310303202_x4_cropped,alone,0
2570,34,731,0.5561864913329349,0.2018426236983953,0.0257023311416617,0.1243786978465787,021000330310303202_x4_cropped,walking,23
2572,42,731,0.5561864913329349,0.2018426236983953,0.0257023311416617,0.1243786978465787,021000330310303202_x4_cropped,kid,30
2573,0,732,0.7095038852361029,0.1876590879790486,0.0203227734608488,0.1112862033364125,021000330310303202_x4_cropped,alone,0
2574,34,732,0.7095038852361029,0.1876590879790486,0.0203227734608488,0.1112862033364125,021000330310303202_x4_cropped,walking,23
2576,42,732,0.7095038852361029,0.1876590879790486,0.0203227734608488,0.1112862033364125,021000330310303202_x4_cropped,kid,30
2577,0,733,0.6733413030484161,0.1816583613285557,0.0197250448296473,0.0840101731068996,021000330310303202_x4_cropped,alone,0
2578,34,733,0.6733413030484161,0.1816583613285557,0.0197250448296473,0.0840101731068996,021000330310303202_x4_cropped,walking,23
2580,42,733,0.6733413030484161,0.1816583613285557,0.0197250448296473,0.0840101731068996,021000330310303202_x4_cropped,kid,30
2581,0,734,0.1365809922295278,0.184385964351507,0.0209205020920501,0.0632803901324698,021000330310303202_x4_cropped,alone,0
2582,34,734,0.1365809922295278,0.184385964351507,0.0209205020920501,0.0632803901324698,021000330310303202_x4_cropped,walking,23
2584,0,735,0.6897788404064555,0.1587464959357649,0.0107591153616257,0.0796460082701776,021000330310303202_x4_cropped,alone,0
2585,34,735,0.6897788404064555,0.1587464959357649,0.0107591153616257,0.0796460082701776,021000330310303202_x4_cropped,walking,23
2587,0,736,0.8676031081888823,0.1429263984026474,0.0197250448296473,0.072008719805914,021000330310303202_x4_cropped,alone,0
2588,34,736,0.8676031081888823,0.1429263984026474,0.0197250448296473,0.072008719805914,021000330310303202_x4_cropped,walking,23
2590,0,737,0.8190968342644319,0.3424780005111914,0.05,0.17,103331120131213010_x4_cropped,alone,0
2591,34,737,0.8190968342644319,0.3424780005111914,0.05,0.17,103331120131213010_x4_cropped,walking,23
2593,0,738,0.9713314711359406,0.3715759868549904,0.0573370577281184,0.1790730643402399,103331120131213010_x4_cropped,alone,0
2594,26,738,0.9713314711359406,0.3715759868549904,0.0573370577281184,0.1790730643402399,103331120131213010_x4_cropped,standing,17
2595,2,738,0.9713314711359406,0.3715759868549904,0.0573370577281184,0.1790730643402399,103331120131213010_x4_cropped,biking,2
2597,7,739,0.7053290521958486,0.3330512905379379,0.1147917986653925,0.2025899532938078,103331120131213010_x4_cropped,group,7
2598,34,739,0.7053290521958486,0.3330512905379379,0.1147917986653925,0.2025899532938078,103331120131213010_x4_cropped,walking,23
2600,0,740,0.2174501334361143,0.3776614392999764,0.0555334139858233,0.2030861504907302,103331120131213010_x4_cropped,alone,0
2601,26,740,0.2174501334361143,0.3776614392999764,0.0555334139858233,0.2030861504907302,103331120131213010_x4_cropped,standing,17
2603,0,741,0.8062439297641768,0.3124318429661941,0.0902132889176662,0.1755725190839695,103331120131213010_x4_cropped,alone,0
2604,34,741,0.8062439297641768,0.3124318429661941,0.0902132889176662,0.1755725190839695,103331120131213010_x4_cropped,walking,23
2605,18,741,0.8062439297641768,0.3124318429661941,0.0902132889176662,0.1755725190839695,103331120131213010_x4_cropped,pushing shopping cart,12
2607,0,742,0.2624716078900176,0.2826372884642636,0.0449432157800359,0.1852745769285271,103330233120300010_x4_cropped,alone,0
2608,26,742,0.2624716078900176,0.2826372884642636,0.0449432157800359,0.1852745769285271,103330233120300010_x4_cropped,standing,17
2609,31,742,0.2624716078900176,0.2826372884642636,0.0449432157800359,0.1852745769285271,103330233120300010_x4_cropped,talking on phone,21
2611,0,743,0.9,0.285,0.04,0.19,103330233120300010_x4_cropped,alone,0
2612,34,743,0.9,0.285,0.04,0.19,103330233120300010_x4_cropped,walking,23
2614,0,744,0.1597818290496114,0.2703648914872147,0.0395636580992228,0.1407297829744296,103330233120300010_x4_cropped,alone,0
2615,26,744,0.1597818290496114,0.2703648914872147,0.0395636580992228,0.1407297829744296,103330233120300010_x4_cropped,standing,17
2617,0,745,0.9467931858936042,0.264364164836722,0.0335863717872083,0.1287283296734441,103330233120300010_x4_cropped,alone,0
2618,22,745,0.9467931858936042,0.264364164836722,0.0335863717872083,0.1287283296734441,103330233120300010_x4_cropped,sitting,15
2620,0,746,0.4175283921099811,0.269729056323937,0.0249432157800353,0.1194581126478738,103330233120300010_x4_cropped,alone,0
2621,34,746,0.4175283921099811,0.269729056323937,0.0249432157800353,0.1194581126478738,103330233120300010_x4_cropped,walking,23
2622,31,746,0.4175283921099811,0.269729056323937,0.0249432157800353,0.1194581126478738,103330233120300010_x4_cropped,talking on phone,21
2624,7,747,0.1652987194997274,0.2382715376226826,0.0595874369547436,0.1248964013086151,103330313111030310_x4_cropped,group,7
2625,26,747,0.1652987194997274,0.2382715376226826,0.0595874369547436,0.1248964013086151,103330313111030310_x4_cropped,standing,17
2627,7,748,0.4370270114844599,0.3486314067611776,0.0540540229689201,0.2568920392584515,103330313111030310_x4_cropped,group,7
2628,34,748,0.4370270114844599,0.3486314067611776,0.0540540229689201,0.2568920392584515,103330313111030310_x4_cropped,walking,23
2630,4,749,0.1565182307232516,0.3510910412091803,0.0930364614465032,0.2821820824183609,103332023122131302_x4_cropped,couple/2people,4
2631,34,749,0.1565182307232516,0.3510910412091803,0.0930364614465032,0.2821820824183609,103332023122131302_x4_cropped,walking,23
2632,30,749,0.1565182307232516,0.3510910412091803,0.0930364614465032,0.2821820824183609,103332023122131302_x4_cropped,talking,20
2634,4,750,0.7647474424772068,0.3402745769285277,0.0824901549659879,0.2474566593468886,103332023122131302_x4_cropped,couple/2people,4
2635,34,750,0.7647474424772068,0.3402745769285277,0.0824901549659879,0.2474566593468886,103332023122131302_x4_cropped,walking,23
2637,42,750,0.7647474424772068,0.3402745769285277,0.0824901549659879,0.2474566593468886,103332023122131302_x4_cropped,kid,30
2638,0,751,0.01,0.3231828090688538,0.02,0.2263656181377077,103332023122131302_x4_cropped,alone,0
2639,34,751,0.01,0.3231828090688538,0.02,0.2263656181377077,103332023122131302_x4_cropped,walking,23
2641,4,752,0.3249548241096273,0.3515564391665191,0.0553150121778171,0.2202249542833964,021000330321232110_x4_cropped,couple/2people,4
2642,34,752,0.3249548241096273,0.3515564391665191,0.0553150121778171,0.2202249542833964,021000330321232110_x4_cropped,walking,23
2644,0,753,0.3870898641588297,0.5707219810124107,0.09,0.43,021000331233320210_x4_cropped,alone,0
2645,22,753,0.3870898641588297,0.5707219810124107,0.09,0.43,021000331233320210_x4_cropped,sitting,15
2647,0,754,0.5211872353054406,0.3187508237951971,0.0423744706108829,0.1346137235407516,021000331233320210_x4_cropped,alone,0
2648,22,754,0.5211872353054406,0.3187508237951971,0.0423744706108829,0.1346137235407516,021000331233320210_x4_cropped,sitting,15
2650,0,755,0.2864943215780036,0.3500000000000001,0.0529886431560071,0.26,021000331233320210_x4_cropped,alone,0
2651,20,755,0.2864943215780036,0.3500000000000001,0.0529886431560071,0.26,021000331233320210_x4_cropped,running,13
2652,25,755,0.2864943215780036,0.3500000000000001,0.0529886431560071,0.26,021000331233320210_x4_cropped,sport activities,16
2654,41,755,0.2864943215780036,0.3500000000000001,0.0529886431560071,0.26,021000331233320210_x4_cropped,elderly,29
2655,0,756,0.0277348061081822,0.3043761168761767,0.04,0.208582971518616,021000331233320210_x4_cropped,alone,0
2656,34,756,0.0277348061081822,0.3043761168761767,0.04,0.208582971518616,021000331233320210_x4_cropped,walking,23
2658,0,757,0.3243142696396416,0.2354760065465357,0.0360893543263049,0.1309520130930717,103330322200130002_x4_cropped,alone,0
2659,34,757,0.3243142696396416,0.2354760065465357,0.0360893543263049,0.1309520130930717,103330322200130002_x4_cropped,walking,23
2661,4,758,0.7203744910798955,0.3057890550094296,0.0744793896833028,0.2115781100188596,103330322200130002_x4_cropped,couple/2people,4
2662,34,758,0.7203744910798955,0.3057890550094296,0.0744793896833028,0.2115781100188596,103330322200130002_x4_cropped,walking,23
2663,39,758,0.7203744910798955,0.3057890550094296,0.0744793896833028,0.2115781100188596,103330322200130002_x4_cropped,crossing crosswalk,27
2665,4,759,0.0687157442235358,0.3008849390960524,0.113315421816228,0.2017698781921052,103330322200130002_x4_cropped,couple/2people,4
2666,26,759,0.0687157442235358,0.3008849390960524,0.113315421816228,0.2017698781921052,103330322200130002_x4_cropped,standing,17
2667,30,759,0.0687157442235358,0.3008849390960524,0.113315421816228,0.2017698781921052,103330322200130002_x4_cropped,talking,20
2669,0,760,0.5156421278882324,0.2458849390960526,0.0312842557764644,0.1517698781921053,103330322200130002_x4_cropped,alone,0
2670,34,760,0.5156421278882324,0.2458849390960526,0.0312842557764644,0.1517698781921053,103330322200130002_x4_cropped,walking,23
2671,39,760,0.5156421278882324,0.2458849390960526,0.0312842557764644,0.1517698781921053,103330322200130002_x4_cropped,crossing crosswalk,27
2673,0,761,0.8017168189145611,0.1598082318267542,0.0192539095114644,0.0678465854614034,103330322200130002_x4_cropped,alone,0
2674,34,761,0.8017168189145611,0.1598082318267542,0.0192539095114644,0.0678465854614034,103330322200130002_x4_cropped,walking,23
2676,0,762,0.8860827512090278,0.1284878369304831,0.0161203653949489,0.0451178664030704,103330322200130002_x4_cropped,alone,0
2677,26,762,0.8860827512090278,0.1284878369304831,0.0161203653949489,0.0451178664030704,103330322200130002_x4_cropped,standing,17
2679,0,763,0.348150029886431,0.2813656181377076,0.060759115361626,0.1874566593468881,021000330311032202_x4_cropped,alone,0
2680,34,763,0.348150029886431,0.2813656181377076,0.060759115361626,0.1874566593468881,021000330311032202_x4_cropped,walking,23
2682,0,764,0.6395538552247539,0.2893641648367221,0.0570178462906781,0.1987283296734442,021000330311032202_x4_cropped,alone,0
2683,34,764,0.6395538552247539,0.2893641648367221,0.0570178462906781,0.1987283296734442,021000330311032202_x4_cropped,walking,23
2685,4,765,0.0655170352659891,0.2570014533009855,0.0740705319784817,0.1918208241836104,021000330311032202_x4_cropped,couple/2people,4
2686,34,765,0.0655170352659891,0.2570014533009855,0.0740705319784817,0.1918208241836104,021000330311032202_x4_cropped,walking,23
2687,30,765,0.0655170352659891,0.2570014533009855,0.0740705319784817,0.1918208241836104,021000330311032202_x4_cropped,talking,20
2689,0,766,0.8709772863120143,0.2210910412091805,0.03,0.16,021000330311032202_x4_cropped,alone,0
2690,26,766,0.8709772863120143,0.2210910412091805,0.03,0.16,021000330311032202_x4_cropped,standing,17
2692,4,767,0.8327552385574333,0.2695878668786638,0.0703227734608493,0.1952745769285271,021000330311032202_x4_cropped,couple/2people,4
2693,34,767,0.8327552385574333,0.2695878668786638,0.0703227734608493,0.1952745769285271,021000330311032202_x4_cropped,walking,23
2695,0,768,0.5773909145248055,0.2270877776358153,0.0347818290496115,0.0989169392385352,021000330311032202_x4_cropped,alone,0
2696,22,768,0.5773909145248055,0.2270877776358153,0.0347818290496115,0.0989169392385352,021000330311032202_x4_cropped,sitting,15
2698,0,769,0.4180693365212192,0.2252745769285273,0.0313568439928273,0.106546247255083,021000330311032202_x4_cropped,alone,0
2699,22,769,0.4180693365212192,0.2252745769285273,0.0313568439928273,0.106546247255083,021000330311032202_x4_cropped,sitting,15
2701,0,770,0.3060427460290393,0.2197723077342002,0.0341841004184099,0.0976372884642636,021000330311032202_x4_cropped,alone,0
2702,22,770,0.3060427460290393,0.2197723077342002,0.0341841004184099,0.0976372884642636,021000330311032202_x4_cropped,sitting,15
2704,0,771,0.194644351464435,0.2210007266504926,0.0549432157800359,0.0998193708826247,021000330311032202_x4_cropped,alone,0
2705,22,771,0.194644351464435,0.2210007266504926,0.0549432157800359,0.0998193708826247,021000330311032202_x4_cropped,sitting,15
2707,0,772,0.5035863717872083,0.2186340248908985,0.0271727435744169,0.0820094337487016,021000330311032202_x4_cropped,alone,0
2708,22,772,0.5035863717872083,0.2186340248908985,0.0271727435744169,0.0820094337487016,021000330311032202_x4_cropped,sitting,15
2710,0,773,0.3922534369396294,0.1421820824183609,0.0253795576808128,0.1087283296734442,021000330311032202_x4_cropped,alone,0
2711,34,773,0.3922534369396294,0.1421820824183609,0.0253795576808128,0.1087283296734442,021000330311032202_x4_cropped,walking,23
2713,0,774,0.875129958960327,0.4062365304286125,0.0502599179206573,0.2924730608572248,021000322113303302_x4_cropped,alone,0
2714,26,774,0.875129958960327,0.4062365304286125,0.0502599179206573,0.2924730608572248,021000322113303302_x4_cropped,standing,17
2715,12,774,0.875129958960327,0.4062365304286125,0.0502599179206573,0.2924730608572248,021000322113303302_x4_cropped,phone interaction,10
2717,4,775,0.3998158432287404,0.4894116671665554,0.1049921165520962,0.3311407468098541,021000322113303302_x4_cropped,couple/2people,4
2718,34,775,0.3998158432287404,0.4894116671665554,0.1049921165520962,0.3311407468098541,021000322113303302_x4_cropped,walking,23
2720,51,775,0.3998158432287404,0.4894116671665554,0.1049921165520962,0.3311407468098541,021000322113303302_x4_cropped,teenager,39
2721,4,776,0.7809815786050514,0.48828095633294,0.171716733350772,0.3658393104772745,021000322113303302_x4_cropped,couple/2people,4
2722,34,776,0.7809815786050514,0.48828095633294,0.171716733350772,0.3658393104772745,021000322113303302_x4_cropped,walking,23
2723,18,776,0.7809815786050514,0.48828095633294,0.171716733350772,0.3658393104772745,021000322113303302_x4_cropped,pushing shopping cart,12
2725,4,777,0.1843712610800682,0.487497006761913,0.1142449829680361,0.3399640811429645,021000322113303302_x4_cropped,couple/2people,4
2726,26,777,0.1843712610800682,0.487497006761913,0.1142449829680361,0.3399640811429645,021000322113303302_x4_cropped,standing,17
2727,30,777,0.1843712610800682,0.487497006761913,0.1142449829680361,0.3399640811429645,021000322113303302_x4_cropped,talking,20
2729,7,778,0.1065495084816751,0.4512365304286118,0.1315795056084692,0.2024730608572248,021000322113303302_x4_cropped,group,7
2730,22,778,0.1065495084816751,0.4512365304286118,0.1315795056084692,0.2024730608572248,021000322113303302_x4_cropped,sitting,15
2731,43,778,0.1065495084816751,0.4512365304286118,0.1315795056084692,0.2024730608572248,021000322113303302_x4_cropped,mobility aids,31
2732,30,778,0.1065495084816751,0.4512365304286118,0.1315795056084692,0.2024730608572248,021000322113303302_x4_cropped,talking,20
2734,0,779,0.375341997264022,0.4312844222379908,0.0493160054719562,0.2000957836187579,021000322113303302_x4_cropped,alone,0
2735,22,779,0.375341997264022,0.4312844222379908,0.0493160054719562,0.2000957836187579,021000322113303302_x4_cropped,sitting,15
2737,0,780,0.1409028727770179,0.3108773418582704,0.0437756497948017,0.1897725139054502,021000322113303302_x4_cropped,alone,0
2738,26,780,0.1409028727770179,0.3108773418582704,0.0437756497948017,0.1897725139054502,021000322113303302_x4_cropped,standing,17
2739,0,781,0.0310083594566353,0.2549999999999998,0.0420167189132706,0.1299999999999997,021000322113231102_x4_cropped,alone,0
2740,34,781,0.0310083594566353,0.2549999999999998,0.0420167189132706,0.1299999999999997,021000322113231102_x4_cropped,walking,23
2742,0,782,0.081276150627615,0.4924566593468882,0.0825523012552301,0.304913318693777,021000322113231102_x4_cropped,alone,0
2743,34,782,0.081276150627615,0.4924566593468882,0.0825523012552301,0.304913318693777,021000322113231102_x4_cropped,walking,23
2744,39,782,0.081276150627615,0.4924566593468882,0.0825523012552301,0.304913318693777,021000322113231102_x4_cropped,crossing crosswalk,27
2746,0,783,0.6341797283176591,0.3252451492613767,0.0483594566353192,0.2104902985227531,103330313110211302_x4_cropped,alone,0
2747,34,783,0.6341797283176591,0.3252451492613767,0.0483594566353192,0.2104902985227531,103330313110211302_x4_cropped,walking,23
2749,0,784,0.7522779519331232,0.4281061397675818,0.0657471264367821,0.3285829715186159,103330313110211302_x4_cropped,alone,0
2750,26,784,0.7522779519331232,0.4281061397675818,0.0657471264367821,0.3285829715186159,103330313110211302_x4_cropped,standing,17
2752,4,785,0.242418608835946,0.3132338389615643,0.1048372176718935,0.238327573130649,103330313110211302_x4_cropped,couple/2people,4
2753,26,785,0.242418608835946,0.3132338389615643,0.1048372176718935,0.238327573130649,103330313110211302_x4_cropped,standing,17
2754,30,785,0.242418608835946,0.3132338389615643,0.1048372176718935,0.238327573130649,103330313110211302_x4_cropped,talking,20
2756,4,786,0.1164272946883467,0.352186858316221,0.0728589889671961,0.2843737166324429,103330313110211302_x4_cropped,couple/2people,4
2757,34,786,0.1164272946883467,0.352186858316221,0.0728589889671961,0.2843737166324429,103330313110211302_x4_cropped,walking,23
2758,30,786,0.1164272946883467,0.352186858316221,0.0728589889671961,0.2843737166324429,103330313110211302_x4_cropped,talking,20
2760,4,787,0.7436862727797758,0.2912936344969198,0.0873725455595465,0.18258726899384,103330313110211302_x4_cropped,couple/2people,4
2761,26,787,0.7436862727797758,0.2912936344969198,0.0873725455595465,0.18258726899384,103330313110211302_x4_cropped,standing,17
2762,30,787,0.7436862727797758,0.2912936344969198,0.0873725455595465,0.18258726899384,103330313110211302_x4_cropped,talking,20
2764,0,788,0.2836980037334985,0.3566613354833336,0.04,0.243351289028958,103330313110211302_x4_cropped,alone,0
2765,34,788,0.2836980037334985,0.3566613354833336,0.04,0.243351289028958,103330313110211302_x4_cropped,walking,23
2766,31,788,0.2836980037334985,0.3566613354833336,0.04,0.243351289028958,103330313110211302_x4_cropped,talking on phone,21
2768,0,789,0.7878787878787878,0.3204309366949971,0.0376175548589346,0.1983620084302363,103330313110211302_x4_cropped,alone,0
2769,34,789,0.7878787878787878,0.3204309366949971,0.0376175548589346,0.1983620084302363,103330313110211302_x4_cropped,walking,23
2771,0,790,0.161659209970179,0.3740845070422534,0.053657262277952,0.2599999999999999,021000330311123010_x4_cropped,alone,0
2772,26,790,0.161659209970179,0.3740845070422534,0.053657262277952,0.2599999999999999,021000330311123010_x4_cropped,standing,17
2774,4,791,0.2953348896673031,0.3187949616880795,0.0734370098379295,0.2176213442294738,021000330311123010_x4_cropped,couple/2people,4
2775,26,791,0.2953348896673031,0.3187949616880795,0.0734370098379295,0.2176213442294738,021000330311123010_x4_cropped,standing,17
2776,30,791,0.2953348896673031,0.3187949616880795,0.0734370098379295,0.2176213442294738,021000330311123010_x4_cropped,talking,20
2778,4,792,0.0327162191901408,0.4657771024852956,0.0654324383802816,0.2939056418792139,021000330311123010_x4_cropped,couple/2people,4
2779,26,792,0.0327162191901408,0.4657771024852956,0.0654324383802816,0.2939056418792139,021000330311123010_x4_cropped,standing,17
2781,0,793,0.4152127313438634,0.2344484568251752,0.0171257433119726,0.0976293080165476,021000330311123010_x4_cropped,alone,0
2782,34,793,0.4152127313438634,0.2344484568251752,0.0171257433119726,0.0976293080165476,021000330311123010_x4_cropped,walking,23
2784,4,794,0.2265743287852112,0.343661971830986,0.0438891945422535,0.2309859154929576,021000330311123010_x4_cropped,couple/2people,4
2785,26,794,0.2265743287852112,0.343661971830986,0.0438891945422535,0.2309859154929576,021000330311123010_x4_cropped,standing,17
2786,30,794,0.2265743287852112,0.343661971830986,0.0438891945422535,0.2309859154929576,021000330311123010_x4_cropped,talking,20
2788,0,795,0.3540344614299562,0.1828873239436621,0.0280689228599135,0.0725352112676055,021000330311123010_x4_cropped,alone,0
2789,34,795,0.3540344614299562,0.1828873239436621,0.0280689228599135,0.0725352112676055,021000330311123010_x4_cropped,walking,23
2791,35,795,0.3540344614299562,0.1828873239436621,0.0280689228599135,0.0725352112676055,021000330311123010_x4_cropped,with bike,24
2792,0,796,0.3360295862917244,0.2784960088943635,0.0223535167735927,0.1429075107464738,021000330311123010_x4_cropped,alone,0
2793,26,796,0.3360295862917244,0.2784960088943635,0.0223535167735927,0.1429075107464738,021000330311123010_x4_cropped,standing,17
2795,0,797,0.1716696195210896,0.2876760563380282,0.0586757807641578,0.1119718309859154,021000330311123010_x4_cropped,alone,0
2796,10,797,0.1716696195210896,0.2876760563380282,0.0586757807641578,0.1119718309859154,021000330311123010_x4_cropped,on wheelchair,8
2797,0,798,0.9872129436325678,0.1929152758085583,0.0234864300626304,0.0657340939792124,021000330311123010_x4_cropped,alone,0
2798,34,798,0.9872129436325678,0.1929152758085583,0.0234864300626304,0.0657340939792124,021000330311123010_x4_cropped,walking,23
2800,0,799,0.0478735632183908,0.4684730538922153,0.0957471264367816,0.3569461077844307,103330322131230102_x4_cropped,alone,0
2801,26,799,0.0478735632183908,0.4684730538922153,0.0957471264367816,0.3569461077844307,103330322131230102_x4_cropped,standing,17
2804,0,800,0.4249999999999995,0.2077179889964426,0.0299999999999999,0.122084688963927,103330322131230102_x4_cropped,alone,0
2805,34,800,0.4249999999999995,0.2077179889964426,0.0299999999999999,0.122084688963927,103330322131230102_x4_cropped,walking,23
2807,0,801,0.0207409594872754,0.2432735216874517,0.0414819189745508,0.1693411801779907,103330322131230102_x4_cropped,alone,0
2808,34,801,0.0207409594872754,0.2432735216874517,0.0414819189745508,0.1693411801779907,103330322131230102_x4_cropped,walking,23
2811,0,802,0.1499582463465553,0.4495266802868422,0.0999164926931106,0.3390533605736845,021001131123303110_x4_cropped,alone,0
2812,34,802,0.1499582463465553,0.4495266802868422,0.0999164926931106,0.3390533605736845,021001131123303110_x4_cropped,walking,23
2814,0,803,0.63524927397495,0.5341623309053062,0.0882672233820458,0.4199999999999996,021001131123303110_x4_cropped,alone,0
2815,34,803,0.63524927397495,0.5341623309053062,0.0882672233820458,0.4199999999999996,021001131123303110_x4_cropped,walking,23
2817,0,804,0.2604801670146138,0.450005502984645,0.0809603340292274,0.350474370948605,021001131123303110_x4_cropped,alone,0
2818,34,804,0.2604801670146138,0.450005502984645,0.0809603340292274,0.350474370948605,021001131123303110_x4_cropped,walking,23
2819,36,804,0.2604801670146138,0.450005502984645,0.0809603340292274,0.350474370948605,021001131123303110_x4_cropped,with coffee or drinks,25
2821,0,805,0.9394797374467252,0.3366686762007893,0.0457433088352392,0.2533373524015792,021001131123303110_x4_cropped,alone,0
2822,34,805,0.9394797374467252,0.3366686762007893,0.0457433088352392,0.2533373524015792,021001131123303110_x4_cropped,walking,23
2823,31,805,0.9394797374467252,0.3366686762007893,0.0457433088352392,0.2533373524015792,021001131123303110_x4_cropped,talking on phone,21
2825,0,806,0.5450423210249304,0.4206280934744629,0.0504384133611694,0.2633373524015792,021001131123303110_x4_cropped,alone,0
2826,34,806,0.5450423210249304,0.4206280934744629,0.0504384133611694,0.2633373524015792,021001131123303110_x4_cropped,walking,23
