,ifile,x,y,width,height,ilabel,num_labels
267,43,0.9472008728944344,0.22463129702674,0.0457138611475494,0.114921730300648,"[4, 29, 39]",3
268,44,0.1665895953757225,0.2138483885001867,0.0708670520231213,0.13280859466567,"[4, 22, 26, 39]",4
269,44,0.5361849710982657,0.4743537601662306,0.085433526011561,0.4087075203324613,"[0, 29, 34, 39]",4
270,44,0.5826589595375717,0.2212418320801952,0.0323699421965317,0.1360450368716729,"[0, 29, 39]",3
271,44,0.6275144508670522,0.2599999999999999,0.0550289017341041,0.1199999999999999,"[0, 29, 34, 39]",4
272,44,0.7054046242774568,0.3260252685833022,0.0684971098265895,0.2607580574990657,"[0, 29, 34, 39]",4
273,44,0.76150289017341,0.7150000000000002,0.1499421965317923,0.5699999999999998,"[0, 29, 34, 39]",4
274,44,0.8323699421965313,0.3650038775695731,0.1024277456647397,0.306917424138026,"[7, 29, 34, 39]",4
275,44,0.975,0.221277954416324,0.0499999999999999,0.1425559088326484,"[4, 26, 29, 34, 39]",5
276,45,0.2283526011560692,0.4505198969172586,0.1167052023121387,0.2189602061654835,"[7, 26, 29, 37, 39]",5
277,45,0.5221279367849904,0.4163674726674899,0.099631596113335,0.2809370940013987,"[4, 22, 26, 39]",4
278,45,0.5357803468208098,0.2183565169637103,0.0315606936416186,0.074074074074074,"[0, 5, 19, 39]",4
279,45,0.5908670520231216,0.4481876234152029,0.0631213872832366,0.3163752468304062,"[0, 22, 39]",3
280,45,0.6152971522258336,0.2367257927931716,0.0248970250280994,0.1123980077644287,"[0, 29, 39]",3
281,45,0.6487283236994225,0.3684112587457959,0.0905202312138721,0.2332849158292851,"[4, 22, 26, 30, 39]",5
282,46,0.2882203389830507,0.4076924487131426,0.1466101694915256,0.3827769219654242,"[4, 22, 26, 34, 39]",5
283,46,0.3818644067796611,0.1955217833796532,0.0301694915254237,0.1250311191137903,"[0, 22, 39]",3
284,46,0.4357627118644069,0.332083970488179,0.0559322033898307,0.292576882290562,"[4, 26, 39]",3
285,46,0.4738135593220339,0.3927333933534269,0.0666101694915254,0.3322738482013545,"[0, 22, 39]",3
286,46,0.488474576271186,0.2779128664813873,0.0399999999999999,0.1296888088620973,"[0, 19, 39]",3
287,47,0.0350819912071403,0.2131813361611873,0.0501639824142806,0.1463626723223751,"[0, 29, 39]",3
288,47,0.103886228570166,0.1800000000000001,0.0277724571403323,0.12,"[0, 29, 39]",3
289,47,0.1173385582361255,0.3003764581124072,0.065111015376458,0.1207529162248142,"[0, 29, 39]",3
290,47,0.2100819912071397,0.2962089077412508,0.0613597450512548,0.163934252386002,"[0, 39]",2
291,47,0.2653809318663837,0.2831813361611875,0.030761863732768,0.1663626723223752,"[0, 22, 39]",3
292,47,0.2997830505478968,0.3242417815482504,0.0395661010957935,0.2284835630965005,"[0, 22, 39]",3
293,47,0.3295661010957935,0.2910604453870625,0.0199999999999999,0.18,"[0, 22, 39]",3
294,47,0.3553809318663832,0.3674231177094378,0.0599999999999999,0.2884835630965004,"[0, 22, 39]",3
295,47,0.484484109888653,0.227953340402969,0.0289682197773061,0.1359066808059385,"[0, 29, 39]",3
296,47,0.6460608043920116,0.2516648992576882,0.0529894065924353,0.1642417815482502,"[0, 29, 39]",3
297,48,0.155,0.36,0.05,0.18,"[0, 29, 39]",3
298,48,0.2278740157480318,0.4019829608481388,0.0957480314960627,0.2439659216962776,"[0, 29, 39]",3
299,48,0.4317491563554554,0.4319707900253807,0.0767491563554554,0.2759610533671747,"[0, 29, 39]",3
300,48,0.9436895388076496,0.3650121708227583,0.0926209223847034,0.2099756583544843,"[4, 26, 29, 39]",4
301,49,0.0449999999999999,0.4980643953963843,0.0899999999999999,0.3761287907927685,"[0, 29, 39]",3
302,49,0.099329647546648,0.3817416698720453,0.0786592950932964,0.1634833397440908,"[0, 19, 39]",3
303,49,0.1344920525224601,0.74,0.0889841050449205,0.5199999999999999,"[0, 29, 39]",3
304,49,0.2339322736696613,0.4326926299694678,0.0725639253628196,0.2794728601502509,"[0, 12, 29, 39]",4
305,49,0.2862197650310986,0.4549999999999997,0.072439530062198,0.23,"[0, 18, 22, 39]",4
306,49,0.3306841741534208,0.4431115743171745,0.0421561852107806,0.2586349714548376,"[0, 29, 39]",3
307,49,0.3508742225293711,0.4499999999999998,0.0617484450587421,0.2399999999999999,"[0, 18, 22, 39]",4
308,49,0.4325812024879061,0.4241931861891527,0.0548375950241879,0.2883863723783059,"[4, 26, 29, 39]",4
309,49,0.4647546648237732,0.4075645877191163,0.0393918451969592,0.2831501346259124,"[0, 29, 39]",3
310,49,0.6302695231513478,0.3070524187177101,0.037318590186593,0.1728319003560762,"[0, 12, 39]",3
311,49,0.6516931582584651,0.3585342613769672,0.0552868002764338,0.1605743187705394,"[4, 26, 39]",3
312,49,0.7636489288182446,0.362824414931905,0.037318590186593,0.1250273321724807,"[0, 29, 39]",3
313,49,0.9750000000000004,0.4217416698720451,0.0499999999999986,0.3434833397440907,"[0, 29, 39]",3
314,50,0.055005081300813,0.1696712619300106,0.0191322021915871,0.0551431601272534,"[0, 15, 39]",3
315,50,0.405679872525627,0.2343902439024386,0.0265766945033584,0.1339342523860018,"[0, 15, 39]",3
316,51,0.0288983050847457,0.3570248952910322,0.0577966101694915,0.2740497905820643,"[0, 29, 39]",3
317,51,0.2017135591722532,0.384018671468274,0.0538610172487133,0.2508782257773613,"[0, 29, 39]",3
318,51,0.3672033898305084,0.3890186714682741,0.0544067796610169,0.2780373429365483,"[0, 29, 39]",3
319,51,0.7138983050847456,0.3557515559556896,0.051186440677966,0.2125466786706854,"[0, 29, 39]",3
320,51,0.764322033898305,0.3735280072024111,0.0686440677966102,0.2670560144048227,"[0, 29, 39]",3
321,51,0.9626131357055552,0.3427453321329309,0.0558576277177662,0.2355529024934432,"[0, 29, 39]",3
322,52,0.0663559322033898,0.3557515559556893,0.1110169491525424,0.287577797784476,"[4, 29, 39]",3
323,52,0.1600847457627118,0.373496888088621,0.0601694915254237,0.3050311191137902,"[0, 22, 39]",3
324,52,0.1787288135593221,0.2592484440443106,0.0377966101694914,0.1165342310251695,"[0, 29, 39]",3
325,52,0.248728813559322,0.3400311191137903,0.097457627118644,0.2800622382275805,"[4, 27, 29, 39]",4
326,52,0.4023728813559323,0.203496888088621,0.0481355932203388,0.1200622382275805,"[4, 29, 39]",3
327,52,0.7418644067796609,0.2044782166203467,0.0284745762711865,0.1180995811641288,"[0, 22, 30, 39]",4
328,52,0.7880508474576271,0.1927453321329314,0.0327118644067794,0.1245715739617177,"[0, 29, 39]",3
329,53,0.3891525423728814,0.3339564332406935,0.0847457627118646,0.3251555955689511,"[4, 29, 39]",3
330,54,0.4034745762711859,0.3778057935426942,0.0950847457627117,0.275611587085388,"[4, 26, 29, 34, 39]",5
331,54,0.7961016949152537,0.572024895291032,0.1122033898305091,0.4040497905820646,"[0, 29, 34, 39]",4
332,54,0.8856779661016949,0.3118262418287859,0.21135593220339,0.3077022742396362,"[4, 11, 29, 39]",4
333,55,0.0718476692855773,0.5303231299174069,0.1305419495644384,0.4206462598348138,"[4, 26, 29, 34, 39]",5
334,55,0.1421186440677965,0.3628698085880924,0.1042372881355932,0.2857396171761853,"[4, 22, 34, 39]",4
335,55,0.205,0.25,0.03,0.12,"[0, 22, 39]",3
336,55,0.2200847457627118,0.4360124476455161,0.0801694915254237,0.3320248952910323,"[0, 29, 39]",3
337,55,0.2340705361876988,0.2274655355249203,0.0233173714209968,0.073170731707317,"[0, 22, 39]",3
338,55,0.2466949152542372,0.2978386894743023,0.0411864406779662,0.1334657689748307,"[0, 29, 39]",3
339,55,0.2720338983050839,0.3122812377378087,0.0322033898305084,0.1695111926654552,"[0, 29, 39]",3
340,55,0.2771179911187698,0.2560975609756096,0.0340792351537646,0.1304347826086955,"[0, 29, 39]",3
341,55,0.3510169491525424,0.3245093357341371,0.0620338983050846,0.1890186714682741,"[0, 29, 34, 39]",4
342,55,0.4349999999999997,0.2997720042417816,0.0299999999999999,0.159544008483563,"[0, 29, 34, 39]",4
343,55,0.4785593220338985,0.3355529024934435,0.0571186440677966,0.2511058049868869,"[0, 2, 34, 39]",4
344,55,0.6134745762711864,0.3850311191137903,0.07,0.26,"[0, 29, 34, 39]",4
345,55,0.6351694915254236,0.293987552354484,0.0435593220338982,0.1799999999999998,"[0, 29, 39]",3
346,55,0.6992372881355933,0.3067640036012056,0.041864406779661,0.2085591263162013,"[0, 29, 34, 39]",4
347,55,0.7925424318955333,0.2352610508615787,0.0318645248080135,0.1335283255459151,"[4, 22, 39]",3
348,55,0.8456779661016952,0.3065342310251693,0.0693220338983048,0.1980373429365484,"[0, 29, 34, 39]",4
349,55,0.8871186651442927,0.2657515736414406,0.0410170587502937,0.1615660929404685,"[0, 22, 23, 39]",4
350,55,0.9728813559322036,0.3177453321329311,0.0542372881355918,0.1855529024934436,"[0, 22, 39]",3
351,56,0.1710357634340856,0.3227414510265733,0.0620715268681709,0.2095740911030313,"[0, 29, 34, 39]",4
352,56,0.1901528266929644,0.1951034886557112,0.0186757215619694,0.0978681524641522,"[0, 22, 39]",3
353,56,0.2113667865965877,0.2765056993156177,0.0410357634340855,0.1510797904186493,"[0, 29, 34, 39]",4
354,56,0.2971222621988625,0.3279533404029692,0.0342445243977251,0.1959066808059384,"[0, 29, 34, 39]",4
355,56,0.329762406114768,0.3886082869967384,0.0595248122295359,0.2772165739934765,"[0, 29, 34, 39]",4
356,56,0.3336162988115449,0.2929712159412164,0.0390492359932087,0.1942306410442406,"[4, 29, 34, 39]",4
357,56,0.6563667865965879,0.2662927448671335,0.0327335731931753,0.1525854897342672,"[4, 29, 39]",3
358,56,0.7648558353920382,0.1977414510265732,0.0446182415068063,0.1195740911030316,"[0, 29, 39]",3
359,56,0.7981580256329484,0.3907528496578091,0.1163160512658958,0.282585489734267,"[0, 29, 34, 39]",4
360,56,0.9142445243977252,0.2449999999999999,0.0369780975909005,0.1340911890498848,"[0, 29, 39]",3
361,57,0.0657618637327677,0.1921208907741251,0.0099999999999999,0.06,"[0, 29, 39]",3
362,57,0.2763597450512549,0.3892417815482503,0.09,0.27,"[0, 29, 34, 39]",4
363,57,0.2991836734693875,0.3314726567018646,0.0383673469387756,0.1877321049538599,"[0, 29, 34, 39]",4
364,57,0.5073903494490947,0.36465104392387,0.054780698898191,0.2093020878477406,"[0, 29, 39]",3
365,57,0.55678793256433,0.2133009186708447,0.0237476808905381,0.1082402545672334,"[0, 22, 39]",3
366,57,0.5778522943177801,0.1993637327677624,0.0185343208731,0.0827147401908802,"[0, 22, 39]",3
367,57,0.584292762086821,0.3569039731881442,0.0485855241736432,0.2338079463762894,"[0, 22, 39]",3
368,57,0.5942940305761754,0.1696712619300106,0.0179364395546128,0.0593849416755037,"[0, 29]",2
369,57,0.6172277038453049,0.4204941414714511,0.0523903494490958,0.2993020878477404,"[0, 22, 39]",3
370,57,0.623590215182043,0.2242841993637327,0.0239152527394839,0.0965005302226935,"[0, 29]",2
371,57,0.655,0.29,0.03,0.16,"[0, 22, 39]",3
372,57,0.7060204081632652,0.6580990779848532,0.1120408163265307,0.516198155969707,"[0, 22, 27, 34, 39]",5
373,57,0.7064144758263557,0.414011717057097,0.0974963395548663,0.2993020878477408,"[4, 22, 26, 39]",4
374,57,0.7425541708777369,0.3107869287139598,0.0568457571397074,0.1646510439238703,"[0, 22, 39]",3
375,57,0.7981715601802758,0.3133616118769883,0.0382644043831743,0.104984093319194,"[0, 22, 39]",3
376,57,0.8597959183673474,0.4726693545893973,0.1395918367346934,0.3504953899242669,"[4, 22, 26, 39]",4
377,58,0.2039988751406074,0.3139902633417936,0.05,0.22,"[0, 29, 39]",3
378,58,0.2428740157480317,0.2699878291772421,0.0657480314960625,0.199975658354484,"[0, 29, 39]",3
379,58,0.312311586051744,0.3449756583544847,0.0578740157480315,0.2499513167089673,"[0, 29, 39]",3
380,58,0.35,0.23,0.02,0.14,[39],1
381,58,0.39,0.205,0.02,0.13,[39],1
382,58,0.4227502812148481,0.4199513167089681,0.07,0.3,"[4, 29, 34, 37, 39]",5
383,58,0.46,0.23,0.02,0.14,[39],1
384,58,0.48,0.475,0.06,0.37,[39],1
385,58,0.51,0.24,0.02,0.14,[39],1
386,58,0.54,0.345,0.04,0.23,[39],1
387,58,0.7629358830146237,0.4769951316708969,0.1058717660292456,0.4339902633417934,"[0, 12, 29, 34, 39]",5
388,58,0.9140607424072008,0.3719951316708967,0.1126209223846989,0.2600000000000002,"[0, 29, 34, 39]",4
389,58,0.975,0.41,0.03,0.32,[39],1
390,59,0.490173861277582,0.1800459182366414,0.0339230805536808,0.0729131345389711,"[0, 19, 39]",3
391,59,0.6401895091030662,0.4244838698398003,0.1188247207280047,0.3697276028274209,"[4, 22, 26, 38, 39]",5
392,60,0.0482875325368576,0.3490173469592803,0.0530183471753838,0.1315422908146081,"[0, 22, 39]",3
393,60,0.083559763975516,0.5947624543861145,0.1044844275907642,0.4421023519247428,"[4, 22, 26, 39]",4
394,60,0.1103091032608695,0.3674443266171792,0.0627775384411452,0.1601272534464474,"[0, 22, 39]",3
395,60,0.1106080439201131,0.264050901378579,0.043047454931071,0.0933191940615058,"[0, 29, 39]",3
396,60,0.1641184219247082,0.4973488865323435,0.0639733010781194,0.3732767762460235,"[0, 22, 39]",3
397,60,0.1781686329091551,0.3663838812301166,0.0538093186638388,0.1792152704135736,"[0, 22, 39]",3
398,60,0.2380236747297992,0.3677351895493509,0.0518579516212042,0.2312679771688526,"[0, 29, 39]",3
399,60,0.3059624292331446,0.4940215068802663,0.1145599588265568,0.3901075344013321,"[4, 22, 26, 39]",4
400,60,0.317844407309223,0.2922049668558195,0.0490013889692396,0.112980751302404,"[0, 29, 39]",3
401,60,0.3566362064775538,0.1696712619300106,0.0101639824142806,0.0699893955461293,"[0, 29, 39]",3
402,60,0.3700885361435133,0.185577942735949,0.0693542329445031,0.0933191940615056,"[7, 22, 26, 29, 39, 42]",6
403,60,0.4080539998674444,0.1924708377518554,0.0173385582361261,0.0731707317073169,"[0, 22, 39]",3
404,60,0.4086194417437939,0.5137836662174474,0.0664770197548205,0.3731925307129253,"[0, 22, 39]",3
405,60,0.7158106021616057,0.5378828777363115,0.094256304683479,0.4332521902383939,"[0, 2, 34, 39]",4
406,60,0.8957618637327682,0.172120890774125,0.0147830505478949,0.0548462354188759,"[0, 22, 39]",3
407,60,0.940235932583172,0.2508345734432096,0.0564195398774032,0.1523523599938466,"[0, 29, 39]",3
408,61,0.1876041666666666,0.3869642115662465,0.0552083333333333,0.253785790031813,"[4, 29, 39]",3
409,61,0.2913020833333332,0.3405064298823608,0.0626041666666667,0.1913203889269694,"[0, 29, 39]",3
410,61,0.7039062500000003,0.3743160127253445,0.0634375,0.2483202587683861,"[0, 22, 27, 39]",4
411,62,0.08,0.29,0.04,0.2,"[0, 29, 39]",3
412,62,0.765,0.33,0.09,0.28,"[0, 29, 39]",3
413,62,0.92,0.62,0.14,0.6,"[0, 29, 39]",3
414,62,0.9750000000000004,0.3429805266835873,0.0499999999999991,0.2300000000000001,"[0, 29, 39]",3
415,63,0.5644841098886524,0.2497082560117099,0.0416440251206528,0.1186825659614334,"[4, 29, 34, 39]",4
416,63,0.6165608351638638,0.2657494624114227,0.035449758243701,0.1283890950664477,"[0, 22, 34, 39]",4
417,63,0.8274677447861434,0.4199363732767762,0.0083703384588193,0.0042417815482502,"[4, 29, 34, 39]",4
418,63,0.9011311265293508,0.4240775340201032,0.1369214204106897,0.2770016127052647,"[4, 29, 34, 39]",4
419,64,0.0596650606694604,0.2222179726892277,0.0393301213389209,0.0844359453784553,"[0, 29, 39]",3
420,64,0.216731977951573,0.1972428419936373,0.012555507688229,0.0678685047720042,"[0, 22, 39]",3
421,64,0.2490175691498762,0.1797454931071049,0.0101639824142806,0.0455991516436903,"[0, 22, 39]",3
422,64,0.2666550680452456,0.1749734888653234,0.0095661010957935,0.0530222693531283,"[0, 22, 39]",3
423,64,0.589069499229247,0.4088141313648239,0.0903474961462326,0.304025655338035,"[0, 29, 34, 39]",4
424,64,0.6336476858621485,0.1795941441793644,0.0191563732658044,0.0641762304426588,"[0, 22, 39]",3
425,64,0.683348745202905,0.2014652448324804,0.0183271519469913,0.0825201996245404,"[0, 29, 39]",3
426,64,0.6931389984584928,0.3331202192753812,0.0462779969169864,0.1862404385507624,"[0, 29, 34, 39]",4
427,64,0.7049020744962884,0.1728525980911983,0.0155449142806645,0.0593849416755037,"[0, 29, 39]",3
428,64,0.7226303110548378,0.2010932209398582,0.0252606221096744,0.0794674761879662,"[0, 29, 39]",3
429,64,0.7435608118255906,0.2226314522061484,0.0271216236511815,0.1252629044122968,"[0, 29, 39]",3
430,64,0.7551241052492046,0.1850477200424178,0.0155449142806645,0.0752916224814422,"[0, 22, 39]",3
431,64,0.8469544811703773,0.2363855051119615,0.0335729704247717,0.1299221163627229,"[0, 29, 32, 39]",4
432,64,0.9406098029018484,0.2309633328685981,0.04566542403017,0.1263298574141257,"[0, 29, 39]",3
433,64,0.948495774117818,0.3581202192753812,0.0474254471398417,0.1962404385507622,"[0, 29, 39]",3
434,64,0.98,0.394924712447688,0.0400000000000001,0.249849424895376,"[0, 22, 39]",3
435,65,0.1075916800365703,0.36,0.0951833600731406,0.2487257170909601,"[0, 29, 34, 39]",4
436,65,0.415,0.14,0.01,0.04,[39],1
437,65,0.6083398314932229,0.1714495100451848,0.0263173438838599,0.0879718790475711,"[0, 22, 39]",3
438,65,0.6339706241877275,0.1776930359772776,0.0170855680341322,0.0969303597727751,"[0, 22, 39]",3
439,65,0.6795550080219424,0.1799999999999999,0.0191100160438841,0.0799999999999999,"[0, 22, 39]",3
440,65,0.98,0.3761582158636651,0.0399999999999998,0.2923164317273299,"[0, 22, 39]",3
441,66,0.0963964530764685,0.4170653622273649,0.0826692376325168,0.38899572200014,"[0, 22, 39]",3
442,66,0.140191493901033,0.3767321587119082,0.0678181558955166,0.3309183075282895,"[0, 18, 22, 39]",4
443,66,0.2200611200243803,0.4203860719545551,0.1082200320877686,0.3915442878182203,"[0, 22, 39]",3
444,66,0.4291561616578551,0.2448271267269795,0.07,0.36,[39],1
445,66,0.5477885375939837,0.3994512479588155,0.1804546565802496,0.2965591443911038,"[4, 5, 19, 39]",4
446,66,0.8374694399878108,0.3281341709208309,0.1376967682779344,0.1342219150235119,"[4, 5, 19, 39]",4
447,66,0.8958077089863014,0.4281865382700118,0.2044670038493222,0.2639134715130941,"[4, 5, 19, 39]",4
448,67,0.5589098612812626,0.6032974898479031,0.0963514135057395,0.3564935959406339,"[0, 29, 34, 39]",4
449,67,0.6854709316454577,0.1850477200424178,0.0101639824142807,0.0540827147401909,"[0, 29, 39]",3
450,67,0.9555672320268184,0.2996464694917993,0.0511344640536363,0.100204922016472,"[0, 29, 39]",3
451,68,0.7805672320268175,0.4067301282879366,0.0631589120633886,0.1752654605150869,"[0, 19, 39]",3
452,68,0.941494703296218,0.4133024131584172,0.1170105934075646,0.3009676848623157,"[4, 29, 36, 39]",4
453,69,0.8482640003047521,0.3788417841363348,0.1643813125509929,0.3146328634546601,"[4, 26, 29, 39]",4
454,69,0.955,0.36,0.07,0.16,"[0, 19, 39]",3
455,70,0.1336039040414463,0.3219208920681674,0.0915011841999178,0.2828375061364754,"[4, 29, 39]",3
456,70,0.5250000000000002,0.315302226935313,0.0702444800975209,0.2791077102091838,"[4, 26, 29, 39]",4
457,70,0.6020244480097522,0.4399999999999998,0.1002444800975208,0.3923164317273299,"[0, 29, 39]",3
458,70,0.6479755519902476,0.376176599073778,0.1042933761170254,0.3486889506707341,"[4, 26, 29, 39]",4
459,70,0.7375916800365703,0.29218142927274,0.0751833600731407,0.2443628585454801,"[0, 29, 39]",3
460,71,0.7224561613815726,0.273391819838752,0.0275336653086482,0.1457947006952316,"[0, 29, 39]",3
461,71,0.7525510204081631,0.2909049538992426,0.0455102040816332,0.1526693545893973,"[4, 29, 39]",3
462,71,0.8335714285714281,0.2837122878958059,0.064285714285715,0.1830708141326544,"[7, 29, 37, 39]",4
463,71,0.9042210781780906,0.260265475867309,0.0319660069091266,0.1265616751873083,"[0, 12, 19, 39]",4
464,72,0.3356986760595646,0.7099999999999992,0.0970482004754391,0.5799999999999993,"[0, 29, 39]",3
465,72,0.4433703384588194,0.1661346765641569,0.0111957626369741,0.0374231177094379,"[0, 22, 39]",3
466,72,0.6482655379725958,0.7086652605554109,0.1765310759451902,0.5826694788891785,"[0, 3, 22, 39]",4
467,72,0.7811229929357039,0.2204297766667904,0.0761234298840569,0.1261985111119374,"[7, 22, 23, 39]",4
468,72,0.8483084860339976,0.2887753337204576,0.0335241002377207,0.1841684392262466,"[0, 22, 39]",3
469,72,0.8741024876281371,0.2507953340402969,0.0454389802050192,0.1516436903499469,"[4, 29, 39]",3
470,72,0.9362821447507962,0.2645811240721103,0.0346771164722517,0.1431601272534464,"[0, 29, 39]",3
471,72,0.946446127165076,0.2189819724284199,0.0418516922940968,0.1240721102863202,"[0, 29, 39]",3
472,72,0.9858968219777304,0.2453022269353127,0.0282063560445387,0.1106044538706256,"[0, 22, 39]",3
473,73,0.1415860077320542,0.3992040400576855,0.0988488713593052,0.2758349889569066,"[0, 11, 29, 39]",4
474,73,0.3068271363811728,0.3314814814814814,0.0336542727623458,0.1829629629629631,"[0, 29, 36, 39]",4
475,73,0.375,0.375,0.05,0.19,"[0, 29, 39]",3
476,73,0.435,0.31,0.03,0.08,"[0, 29, 39]",3
477,73,0.4501092408536173,0.4674918787601692,0.0368677662037048,0.3111111111111103,"[0, 27, 29, 39]",4
478,73,0.5999434716199322,0.3989652390018218,0.046786506558642,0.2101851851851848,"[0, 29, 39]",3
479,74,0.2173734533183353,0.33,0.0947469066366702,0.24,"[4, 29, 39]",3
480,74,0.7734364454443198,0.3759610533671745,0.0668728908886384,0.3119221067343489,"[0, 29, 39]",3
481,75,0.01,0.36,0.02,0.2,"[0, 29, 34, 39]",4
482,75,0.0606849538264404,0.2120890774125132,0.0603860131671968,0.0911983032873806,"[4, 26, 29, 39]",4
483,75,0.0661527096346418,0.3788102619748875,0.0590174661434383,0.2615889009455898,"[0, 29, 32, 34, 39]",5
484,75,0.1211867447902578,0.4199209424895365,0.0511867447902578,0.2638102619748876,"[0, 29, 34, 39]",4
485,75,0.169653497415066,0.38152819698147,0.0606569337830029,0.2166273759952052,"[0, 27, 29, 34, 39]",5
486,75,0.2577966861975646,0.3018656022322121,0.0355933723951288,0.203731204464424,"[0, 29, 34, 39]",4
487,75,0.3228647565087963,0.2759525654937219,0.0479668619756447,0.1638102619748876,"[0, 29, 34, 39]",4
488,75,0.3562207799458738,0.3259525654937218,0.0658656536400571,0.2117470159665166,"[4, 29, 34, 39]",4
489,75,0.4217120468741547,0.3410316230041854,0.0589493958322062,0.2298418849790731,"[0, 34, 39]",3
490,75,0.6105933723951296,0.3042310751758956,0.0389493958322061,0.1750318815812419,"[0, 2, 34, 39]",4
491,75,0.6528307213531808,0.3843511910407733,0.0656614427063612,0.2074934743402957,"[0, 29, 34, 39]",4
492,75,0.7145661010957933,0.1974231177094379,0.0171745758218454,0.0799999999999999,"[0, 29, 39]",3
493,75,0.7378307213531801,0.422976282746861,0.0556614427063614,0.2697628274686096,"[0, 29, 34, 39]",4
494,75,0.7781425360109577,0.2046659597030753,0.0221216087840225,0.0827147401908801,"[0, 29, 39]",3
495,75,0.8496936835994555,0.2314269105565028,0.0825777005142122,0.1380948690125561,"[7, 26, 39]",3
496,75,0.9122033138024356,0.3039288482405828,0.071390955723954,0.215636335451868,"[4, 22, 39, 44]",4
497,75,0.9761186744790256,0.2978972252363974,0.0322373489580515,0.175794450472795,"[0, 29, 39]",3
498,76,0.3212247868062921,0.3800000000000006,0.1024495736125838,0.2369671261930009,"[4, 26, 29, 39]",4
499,76,0.407092584614704,0.425832449628844,0.0741851692294097,0.2716648992576881,"[0, 29, 39]",3
500,76,0.7355057275097208,0.6013679745493107,0.3660571867267578,0.5584729586426298,"[7, 22, 26, 39]",4
501,77,0.3391031780222689,0.2809066808059381,0.0481004219688935,0.1218133616118767,"[4, 5, 19, 39]",4
502,77,0.5024735164810888,0.2806044538706256,0.1059309274478607,0.061208907741251,"[5, 7, 19, 39]",4
503,77,0.6748650417550359,0.2961346765641557,0.0697300835100747,0.2122693531283131,"[0, 22, 39]",3
504,77,0.7136870336259785,0.3099999999999996,0.0845835591177845,0.1799999999999997,"[0, 29, 31, 39]",4
505,77,0.7610608043920125,0.3237115588547188,0.0621216087840211,0.1674231177094378,"[0, 5, 19, 39]",4
506,77,0.8567936439554608,0.2634835630965005,0.0335872879109225,0.1869671261930011,"[0, 22, 39]",3
507,77,0.9111427955991516,0.3116648992576883,0.0703279648285609,0.2569671261930011,"[0, 29, 39]",3
508,77,0.9799999999999994,0.3661346765641569,0.0400000000000012,0.2477306468716861,"[0, 29, 39]",3
509,77,0.9803976394043832,0.320784729586426,0.0392047211912336,0.2470837751855777,"[0, 29, 39]",3
510,78,0.0349760571314952,0.2990455991516437,0.0603860131671968,0.1039236479321314,"[4, 19, 26, 39]",4
511,78,0.1,0.285,0.04,0.15,"[0, 29, 39]",3
512,78,0.1639153606765903,0.3589288482405828,0.0590174661434383,0.2418260734769802,"[0, 22, 39]",3
513,78,0.2482994436646704,0.3990079057510465,0.1188362362873926,0.2899209424895366,"[4, 22, 39]",3
514,78,0.3628307213531805,0.4928972252363975,0.0656614427063609,0.3457944504727947,"[0, 22, 34, 39]",4
515,78,0.3901361406224641,0.3607944504727948,0.0802722812449281,0.2815889009455902,"[4, 22, 26, 39]",4
516,78,0.405363533934252,0.2481442205726404,0.025111015376458,0.0721102863202543,"[0, 22, 39]",3
517,78,0.448458128903925,0.3191050792720322,0.0613909557239539,0.2295684804266371,"[0, 22, 39]",3
518,78,0.720102105466848,0.2717470159665167,0.0602042109336961,0.1634940319330339,"[0, 2, 34, 39]",4
519,78,0.7982403912001544,0.3101655246590949,0.0587181313583615,0.1634792126566972,"[0, 29, 34, 39]",4
520,78,0.910246367747255,0.2998921201066591,0.0804927354945093,0.1586906220035761,"[4, 29, 34, 39]",4
521,79,0.253651078075718,0.4351458717281837,0.0568613768304484,0.3371706654724782,"[0, 22, 27, 39]",4
522,80,0.5695087330717193,0.4112436630553976,0.0590174661434381,0.2732280668515362,"[0, 22, 39]",3
523,80,0.7500340351556158,0.305,0.0333560234370773,0.1819051309874437,"[0, 29, 39]",3
524,80,0.758448089554046,0.4394842192547972,0.0357968599130721,0.2519833273049827,"[0, 22, 39]",3
525,81,0.3543965250190375,0.4562248084687247,0.1546882465446249,0.5008837163958842,"[7, 26, 29, 39]",4
526,81,0.6215661168981477,0.2987037037037037,0.0631322337962968,0.2374074074074072,"[0, 12, 22, 39]",4
527,81,0.7599187403549373,0.3364814814814813,0.0746170910493832,0.2674074074074071,"[0, 29, 39]",3
528,81,0.9679931037808645,0.3677858990176071,0.0640137924382707,0.3120370370370369,"[0, 29, 39]",3
529,82,0.1076342802866188,0.2841264920167413,0.1033109342034956,0.2117470159665165,"[4, 22, 39, 44]",4
530,82,0.2711391779338988,0.28101802757158,0.0328834725167904,0.097560975609756,"[0, 22, 39]",3
531,82,0.2778307213531804,0.3901185862656953,0.075661442706361,0.2797628274686095,"[4, 26, 29, 39]",4
532,82,0.3735496714345542,0.7240864178828126,0.499144673840987,0.5518271642343754,"[7, 12, 22, 39]",4
533,82,0.4845768033829513,0.3032726296431883,0.0691536067659024,0.2103555212612644,"[0, 3, 22, 39]",4
534,82,0.5117936439554613,0.5149999999999999,0.0635872879109226,0.41,"[0, 3, 22, 39]",4
535,83,0.2793296475466481,0.2999030326342147,0.0386592950932964,0.1798060652684298,"[0, 22, 39]",3
