,ifile,x,y,width,height,ilabel,num_labels
554,128,0.1882079343365253,0.3449880270476552,0.06,0.21,"[0, 31, 41]",3
555,128,0.7302599179206567,0.2399760540953106,0.0254719562243501,0.1274910202857414,"[0, 31, 41]",3
556,128,0.8690519883684096,0.3602671755725189,0.0550396812511829,0.260534351145038,"[0, 28, 31, 41]",4
557,128,0.9449999999999976,0.2637874154760772,0.0499999999999999,0.1524251690478454,"[0, 2, 41]",3
558,129,0.1829138166894665,0.288739523666698,0.1077154582763339,0.2399999999999998,"[0, 15, 31, 39, 41]",5
559,129,0.9799999999999998,0.4050000000000003,0.0400000000000004,0.2700000000000002,"[0, 23, 41]",3
560,130,0.0828746631160164,0.2792402464065708,0.0522499037474332,0.1584804928131416,"[0, 31, 41]",3
561,130,0.1708116096637574,0.2373203285420942,0.0258738930954828,0.1505338809034906,"[0, 23, 41]",3
562,130,0.3711872353054415,0.3342402464065708,0.042374470610883,0.2084804928131418,"[0, 23, 41]",3
563,130,0.4547818290496114,0.3228215508341033,0.0471727435744167,0.1870881346072091,"[0, 23, 41]",3
564,130,0.655,0.3823203285420945,0.0500000000000001,0.2646406570841889,"[0, 23, 41]",3
565,130,0.7861872353054413,0.3202669404517451,0.0636239893480487,0.2005338809034901,"[0, 31, 41]",3
566,130,0.932874663116016,0.2962936344969193,0.0457493262320321,0.1725872689938397,"[0, 31, 36, 41]",4
567,131,0.5380693365212192,0.392456659346888,0.0453795576808132,0.2499999999999999,"[0, 23, 41]",3
568,131,0.6906754333532575,0.3911382734912146,0.1548117154811716,0.3262213215449741,"[4, 39, 41, 44, 48]",5
569,131,0.818311416616857,0.3711849890203322,0.076622833233712,0.2823699780406646,"[4, 23, 27, 41]",4
570,131,0.8850000000000006,0.3626372884642635,0.05,0.2452745769285272,"[4, 41]",2
571,131,0.97,0.37,0.04,0.2,"[0, 23, 41]",3
572,132,0.5627615062761506,0.1745665934688824,0.0245068738792588,0.078554967060997,"[4, 23, 41, 44]",4
573,132,0.5801613867304246,0.229364164836722,0.022390914524806,0.1099999999999999,"[0, 31, 41]",3
574,132,0.6122295277943813,0.2347290563239365,0.0239091452480566,0.1298193708826245,"[0, 31, 41]",3
575,132,0.7618977884040635,0.31127530357902,0.0837955768081299,0.2625506071580402,"[4, 23, 27, 41]",4
576,132,0.835,0.715,0.15,0.53,"[0, 31, 41]",3
577,133,0.007092050209205,0.1832731236275413,0.01418410041841,0.0865462472550831,"[0, 23, 41]",3
578,133,0.0737477585176329,0.2381828090688539,0.0674955170352659,0.1563656181377075,"[4, 23, 39, 41]",4
579,133,0.182092050209205,0.1687283296734441,0.02418410041841,0.0974566593468882,"[0, 23, 41]",3
580,133,0.2586431560071724,0.2497290563239367,0.0737955768081287,0.1794581126478739,"[0, 11, 15, 31, 41]",5
581,133,0.3611954572624021,0.1915863337594967,0.0223909145248057,0.1117406511747827,"[0, 31, 41]",3
582,133,0.7890130863886333,0.3445426245216317,0.0732443437276554,0.2327355751403459,"[0, 18, 36, 41]",4
583,133,0.97,0.4648193708826245,0.0599999999999999,0.3296387417652497,"[0, 31, 36, 41]",4
584,134,0.5395636580992226,0.2382731236275416,0.0319545726240287,0.1721820824183609,"[0, 23, 41]",3
585,134,0.7979647340107573,0.3591799024668817,0.203616258218766,0.2816401950662337,"[7, 23, 32, 41]",4
586,135,0.0776897788404064,0.499729056323937,0.0729886431560071,0.344183535719347,"[0, 23, 41]",3
587,135,0.25,0.39,0.06,0.26,"[0, 23, 41]",3
588,135,0.3168738792588164,0.3186380151147566,0.0737477585176329,0.2372760302295126,"[4, 31, 41]",3
589,135,0.6381829049611468,0.1870014533009856,0.0720023909145248,0.1340029066019713,"[4, 23, 27, 41, 44]",5
590,136,0.300759115361626,0.3887283296734442,0.0615182307232517,0.2774566593468881,"[0, 31, 41]",3
591,137,0.56836820083682,0.1920014533009856,0.0259772863120141,0.128728329673444,"[0, 31, 41]",3
592,137,0.7622624028690965,0.3581828090688536,0.1593843395098628,0.2360043599029566,"[4, 23, 27, 39, 41]",5
593,137,0.919459055588762,0.4722760302295124,0.1321637776449488,0.2445520604590252,"[4, 23, 27, 41]",4
594,139,0.2039420203227734,0.2968208241836104,0.0748296473401073,0.1740029066019712,"[4, 31, 36, 41]",4
595,139,0.3576897788404063,0.3210007266504926,0.0553795576808127,0.2220014533009854,"[0, 31, 36, 41]",4
596,139,0.4834488942020322,0.2653648914872149,0.025379557680813,0.1576372884642635,"[0, 11, 23, 36, 41, 44]",6
597,139,0.7923909145248053,0.3731828090688533,0.093150029886432,0.2463656181377075,"[4, 31, 36, 41]",4
598,140,0.1049999999999999,0.2147290563239369,0.03,0.1694581126478739,"[0, 31, 41]",3
599,140,0.4372534369396287,0.0949096854413122,0.0165750149432157,0.0432731236275415,"[0, 20, 41]",3
600,140,0.589563658099223,0.1881828090688536,0.027172743574417,0.0698193708826247,"[0, 20, 41]",3
601,140,0.62,0.095,0.02,0.07,"[0, 20, 41]",3
602,140,0.7189659294680216,0.4091835357193467,0.06,0.29,"[0, 23, 41]",3
603,140,0.7971727435744168,0.2738186442321318,0.0343454871488356,0.1876372884642635,"[0, 31, 41]",3
604,142,0.2832307232516438,0.3299096854413123,0.0864614465032875,0.2398193708826244,"[4, 27, 31, 41]",4
605,143,0.1081600547195623,0.3605943193096166,0.0778796169630643,0.2411886386192333,"[4, 31, 41]",3
606,143,0.1886798905608754,0.448733537190526,0.0823119015047879,0.0999880270476551,[45],1
607,144,0.804485440756733,0.174367681498829,0.0489708815134663,0.208735362997658,"[4, 19, 23, 41]",4
608,144,0.9063766786812064,0.1863934426229506,0.1159534634806794,0.2481030444964868,"[7, 19, 23, 27, 41]",5
609,144,0.9802183200380564,0.1733021077283372,0.0275107033079626,0.2201405152224824,"[0, 19, 23, 41]",4
610,145,0.0917931858936043,0.403002179951478,0.0847818290496115,0.1794581126478738,"[0, 20, 41]",3
611,145,0.20682606096832,0.3560983077141088,0.1162343096234305,0.2521966154282175,"[7, 20, 23, 27, 41]",5
612,145,0.755,0.165,0.01,0.07,[41],1
613,146,0.4430693365212188,0.3476372884642632,0.0461386730424385,0.255274576928527,"[0, 31, 41]",3
614,146,0.5900000000000001,0.3432731236275416,0.0599999999999999,0.226546247255083,"[0, 31, 41]",3
615,148,0.3520920502092047,0.3342738502780344,0.0641841004184099,0.2085477005560688,"[0, 31, 41]",3
616,148,0.4897818290496114,0.2881828090688538,0.0323909145248057,0.1741835357193465,"[0, 23, 28, 41]",4
617,148,0.6456784219964139,0.3942738502780345,0.0713568439928272,0.2485477005560687,"[0, 11, 31, 41]",4
618,148,0.9799999999999996,0.2826372884642636,0.04,0.1652745769285271,"[0, 23, 41]",3
619,149,0.3323102211595936,0.3780924945101657,0.0640705319784822,0.2361849890203321,"[0, 10, 23, 41, 45]",5
620,149,0.5784249850567844,0.2679009656353981,0.0404363419007769,0.1198048378727677,"[0, 20, 41]",3
621,149,0.6116317991631796,0.3696351085127846,0.107818290496115,0.2821893489232888,"[4, 31, 41]",3
622,150,0.2629886431560072,0.1591835357193467,0.02,0.07,"[0, 31, 41]",3
623,150,0.2665271966527195,0.3773663447882006,0.1260729228930062,0.2747326895764014,"[4, 31, 41]",3
624,150,0.2932068141063951,0.1376372884642635,0.0410818888224744,0.0952745769285272,"[4, 31, 41]",3
625,151,0.0701352740147999,0.2469570250629764,0.0778547362501601,0.1224820337817422,"[7, 15, 23, 39, 41]",5
626,151,0.1636585222099376,0.2678043704474505,0.0536350074791882,0.1356087408949012,"[4, 31, 41]",3
627,151,0.2231882275949532,0.2289281997918834,0.0188128007934443,0.0936524453694069,"[0, 23, 27, 31, 41, 44]",6
628,151,0.2325090064071563,0.2882311081512704,0.0537477585176329,0.1960043599029571,"[4, 27, 31, 41]",4
629,151,0.2995315385189374,0.3849224472487688,0.135313807531381,0.2925900690820649,"[0, 31, 32, 41]",4
630,151,0.3468410184703433,0.4472840790842872,0.08,0.34,"[0, 31, 41]",3
631,151,0.3514016974505723,0.2674869927159209,0.02,0.09,"[0, 31, 41]",3
632,151,0.4085512730879293,0.2395778344583553,0.02,0.1266686762007897,"[0, 31, 41]",3
633,151,0.4742521218132156,0.2054058272632674,0.0519247528616022,0.0970551508844953,"[4, 15, 31, 41]",4
634,151,0.5809328765079216,0.2330976782438158,0.048183716075156,0.126195356487632,"[4, 31, 41]",3
635,151,0.5954600277029352,0.2828580040860527,0.0452192066805845,0.1457160081721056,"[0, 31, 41]",3
636,151,0.6444064003967219,0.2760405827263266,0.032850424362643,0.19,"[0, 11, 23, 41]",4
637,151,0.677575073368605,0.2041055898086027,0.0450951096664484,0.083549369003262,"[5, 7, 20, 27, 41, 44]",6
638,151,0.7313209802749554,0.193675758864331,0.0268977884040644,0.0657870516161926,"[4, 5, 20, 41]",4
639,151,0.8009592877839441,0.2168782518210194,0.0587389449747567,0.1199999999999999,"[0, 15, 27, 31, 41]",5
640,151,0.8499701135684399,0.2231179272774153,0.0729228930065748,0.1451084808210085,"[4, 15, 27, 31, 41]",5
641,151,0.8805616319199288,0.3487769258897913,0.1139248434237996,0.1871480245163162,"[0, 31, 41]",3
642,151,0.8864819767819972,0.2261069562319603,0.0148222066857441,0.0743209470574112,"[0, 20, 41, 44]",4
643,151,0.9067102546175856,0.2389594172736732,0.03,0.14,"[0, 31, 41]",3
644,151,0.9777228122389708,0.2104982153370592,0.0445543755220562,0.0793336376483767,"[4, 20, 41]",3
645,152,0.1615240083507306,0.2485740122581581,0.0430480167014614,0.1371480245163165,"[0, 31, 41]",3
646,152,0.2622651356993736,0.6590503462724996,0.1045302713987475,0.3181006925450003,"[0, 23, 41]",3
647,152,0.3507724425887246,0.4485860694628955,0.1276826722338198,0.4486162124747405,"[7, 15, 23, 35, 39, 41]",6
648,152,0.375741127348643,0.2069053360573684,0.0231315240083508,0.0899999999999999,"[0, 31, 41]",3
649,152,0.4635538710728044,0.4455164205187558,0.0467849686847596,0.3066686762007896,"[0, 23, 41]",3
650,152,0.5480480167014615,0.1642870061290789,0.018350730688935,0.0647633401434211,"[0, 31, 40, 41]",4
651,153,0.6647818290496113,0.4015462472550832,0.0495636580992228,0.2830924945101661,"[0, 31, 41]",3
652,154,0.3419108500345543,0.3238759028144776,0.05,0.2,"[0, 31, 41]",3
653,154,0.405,0.375,0.07,0.25,"[0, 31, 41]",3
654,154,0.8072149274360727,0.342212648457007,0.0759778852798895,0.2292879483891305,"[4, 31, 41]",3
655,154,0.9049585348997904,0.3620752999321224,0.0880511402902534,0.2441505998642463,"[4, 31, 41]",3
656,154,0.9799999999999996,0.3919379514072388,0.0399999999999992,0.2638759028144774,"[0, 23, 41]",3
657,155,0.3180414078759107,0.3053715462042269,0.205633170200312,0.2475295402658432,"[6, 7, 23, 27, 41, 44]",6
658,156,0.0290048375950241,0.2732451799592731,0.0580096751900483,0.2064903599185478,"[4, 23, 41]",3
659,156,0.1057532826537662,0.3176602399456986,0.0915065653075328,0.2227060227873267,"[0, 3, 23, 41]",4
660,156,0.2498375950241879,0.3694150599864245,0.079675190048376,0.2988301199728492,"[0, 3, 23, 41]",4
661,156,0.8750000000000006,0.3519379514072386,0.0700000000000001,0.2238759028144777,"[0, 31, 41]",3
662,156,0.975,0.3394150599864247,0.0499999999999998,0.2588301199728492,"[0, 31, 41]",3
663,157,0.1439659294680215,0.309364164836722,0.0595636580992229,0.17,"[0, 31, 41]",3
664,157,0.2957591153616259,0.2066365618137705,0.017172743574417,0.0732731236275414,"[0, 23, 41]",3
665,157,0.3759713090257023,0.1805673201193752,0.027495517035266,0.0600072665049283,"[0, 20, 41]",3
666,157,0.3936043036461445,0.5687319629259082,0.2847459653317397,0.4887501291882294,"[7, 23, 41, 48]",4
667,157,0.458756724447101,0.1958418970479024,0.013747758517633,0.0534610192498452,"[0, 23, 39, 41]",4
668,157,0.8986670651524206,0.2960910412091805,0.0217931858936045,0.09,"[0, 23, 39, 41]",4
669,157,0.9535863717872064,0.3531864423213175,0.0928272564255838,0.2354624725508304,"[7, 15, 27, 31, 41]",5
670,158,0.17839248434238,0.3843746860712318,0.1367849686847598,0.2103039884312192,"[0, 23, 32, 41]",4
671,158,0.1829039301310042,0.2967551484886624,0.1007860262008735,0.1435468038389023,"[7, 31, 39, 41]",4
672,158,0.3062630480167015,0.4437708954132066,0.1525260960334028,0.2391329139767457,"[0, 2, 41]",3
673,158,0.4568122270742358,0.2720657123508392,0.114803493449782,0.1298904794152673,"[7, 19, 23, 24, 41, 44]",6
674,158,0.6543428813667483,0.3892870061290787,0.0441753653444677,0.2385740122581576,"[0, 23, 41]",3
675,159,0.6173909145248053,0.3392738502780342,0.0747818290496116,0.2585477005560682,"[0, 31, 33, 41]",4
676,160,0.1465750149432157,0.3798193708826247,0.0731500298864314,0.279638741765249,"[0, 31, 36, 41]",4
677,160,0.5209772863120143,0.155,0.01,0.05,"[0, 23, 41]",3
678,160,0.5551613867304245,0.1582731236275415,0.01,0.05,"[0, 23, 41]",3
679,160,0.6569306634787805,0.3265462472550831,0.07928870292887,0.193092494510166,"[0, 15, 31, 41]",4
680,160,0.7547818290496106,0.3653648914872149,0.0495636580992222,0.2307297829744295,"[0, 23, 41]",3
681,161,0.3313614374568069,0.4161240971855223,0.0772771250863853,0.3603662627330255,"[4, 23, 27, 41]",4
682,162,0.3243296475466484,0.3287385542895927,0.0334554250172767,0.2027060227873267,"[0, 23, 24, 28, 41]",5
683,162,0.6169108500345541,0.3374771085791859,0.04,0.2,"[0, 23, 24, 41]",4
684,163,0.1133682008368199,0.1929886431560072,0.0467364016736401,0.1579318589360428,"[0, 31, 36, 41]",4
685,163,0.71336820083682,0.1845636580992229,0.0467364016736398,0.1691273161984456,"[0, 31, 41]",3
686,163,0.8357591153616262,0.1997818290496113,0.0515182307232515,0.2195636580992228,"[4, 23, 27, 41]",4
687,164,0.1539841050449205,0.371261445710407,0.07,0.28,"[0, 23, 41]",3
688,164,0.3096751900483759,0.3801373485248844,0.0552038700760191,0.3026144571040708,"[0, 11, 23, 41]",4
689,165,0.2756545128511654,0.5016365618137696,0.1669456066945608,0.3803685247396784,"[0, 31, 34, 41]",4
690,166,0.0469545726240287,0.2992738502780346,0.0539091452480573,0.18072978297443,"[0, 31, 41]",3
691,166,0.1789420203227734,0.3231828090688539,0.0696114763897191,0.1663656181377076,"[0, 15, 31, 41]",4
692,166,0.3780633592349076,0.4096859740472834,0.0723251643753736,0.1843859643515069,"[0, 19, 23, 41]",4
693,166,0.693610280932457,0.2618208241836102,0.0564614465032868,0.1399999999999999,"[4, 31, 41]",3
694,166,0.7716557083084283,0.2658200975331171,0.038529587567244,0.1232731236275414,"[0, 19, 23, 27, 41]",5
695,166,0.7889659294680211,0.3875469739055758,0.0835863717872083,0.2620014533009854,"[0, 18, 41]",3
696,168,0.7853556485355654,0.4474566593468876,0.0872205618649137,0.334913318693776,"[4, 23, 41]",3
697,169,0.02,0.02,0.04,0.04,[41],1
698,169,0.1307830245068738,0.4219956506160557,0.1415660490137475,0.3385433616911377,"[4, 15, 31, 41]",4
699,169,0.2086534446764092,0.5565462472550831,0.0973068893528183,0.3730924945101659,"[0, 31, 41]",3
700,169,0.3506784219964136,0.3838106721147369,0.0425523012552298,0.2276213442294735,"[0, 23, 41]",3
701,169,0.550678421996414,0.4646467138826438,0.0553795576808129,0.2939869623671812,"[0, 31, 41]",3
702,169,0.842130472055874,0.5110007266504927,0.0842609441117489,0.3620014533009854,"[0, 31, 41]",3
703,170,0.2249999999999999,0.3614559326963955,0.0499999999999999,0.2029118653927907,"[0, 23, 28, 41]",4
704,170,0.779781829049611,0.350910412091805,0.0383682008368201,0.226546247255083,"[0, 31, 41]",3
705,170,0.9118260609683202,0.3149999999999997,0.1035206216377775,0.1336416483672202,"[7, 27, 31, 41]",4
706,171,0.4291691572026296,0.3420414190780915,0.0442319187089061,0.2847617555961144,"[0, 31, 41]",3
707,171,0.4455977286312014,0.4110007266504927,0.0619545726240291,0.3179985466990141,"[0, 31, 41]",3
708,172,0.0333114166168559,0.2071820824183607,0.0594500896592946,0.1249133186937766,"[4, 31, 36, 41]",4
709,172,0.0667124925283921,0.2525469739055758,0.0409205020920501,0.1520014533009855,"[4, 31, 36, 41]",4
710,172,0.1985863717872087,0.2876372884642634,0.0419545726240287,0.1709104120918051,"[0, 31, 41]",3
711,172,0.2815750149432158,0.2648193708826246,0.03,0.13,"[0, 31, 41]",3
712,172,0.3132098027495517,0.2422111484380743,0.0191273161984458,0.1592920165403551,"[0, 23, 41]",3
713,172,0.3511655708308428,0.2111164739764296,0.0304841601912731,0.1080130797088709,"[0, 31]",2
714,172,0.360379557680813,0.2726372884642635,0.03,0.09,"[0, 23, 41]",3
715,172,0.3696951583980871,0.1854770055606875,0.0185295875672444,0.0894653791528022,"[0, 31]",2
716,172,0.3826897788404061,0.1949096854413123,0.0265750149432157,0.1098193708826245,"[0, 31, 41]",3
717,172,0.4225941422594143,0.2007515824892147,0.0239091452480573,0.1025578736629684,"[0, 31, 41]",3
718,172,0.4336521219366407,0.2100254327672492,0.0328750747160788,0.1298339038924813,"[0, 31, 41]",3
719,172,0.465929468021518,0.2700326992721774,0.0484160191273162,0.1756576346780631,"[0, 31, 41]",3
720,172,0.4914136282127914,0.2998193708826243,0.0479318589360427,0.1996387417652491,"[4, 23, 41, 48]",4
721,172,0.5131500298864315,0.2105709533718394,0.0257023311416617,0.1025578736629683,"[0, 23, 41]",3
722,172,0.5454363419007758,0.2725469739055754,0.0694500896592949,0.1654552060459023,"[0, 31, 40, 41]",4
723,172,0.626655708308428,0.2943641648367219,0.0413568439928272,0.1399999999999999,"[0, 31, 41]",3
724,172,0.6440526001195457,0.2525760399252892,0.0388523610280931,0.1385622335659254,"[0, 31, 41]",3
725,172,0.6955977286312014,0.2476372884642636,0.03,0.16,"[0, 31, 41]",3
726,172,0.8241601912731613,0.2236380151147563,0.05765690376569,0.1272760302295127,"[4, 11, 23, 27, 41]",5
727,172,0.9865511057979676,0.2558491635528307,0.0268977884040643,0.110195162127232,"[0, 23]",2
728,173,0.1184578601315001,0.5297472225862573,0.1822115959354451,0.479494445172516,"[4, 15, 23, 28, 41]",5
729,173,0.2472863120143453,0.2765462472550831,0.0985774058577402,0.1730924945101662,"[0, 15, 23, 41]",4
730,174,0.0962432755528988,0.3364595659488586,0.1289001793185891,0.2554624725508299,"[4, 23, 27, 41]",4
731,175,0.0633682008368201,0.2909104120918051,0.0347818290496114,0.1999999999999999,"[0, 23, 41]",3
732,175,0.1276150627615063,0.3731360935397357,0.0280932456664673,0.2313007363462688,"[0, 23, 41]",3
733,175,0.2741273161984456,0.3008164642806532,0.0515182307232516,0.1689162252957475,"[0, 20, 41]",3
734,175,0.3177943813508667,0.3165462472550827,0.0931978481769276,0.2570954011121373,"[4, 27, 31, 41]",4
735,176,0.0250837343912591,0.2835587929240375,0.0330649226066597,0.0593132154006243,"[0, 31]",2
736,176,0.0532082804770984,0.2598855359001039,0.0335834390458029,0.0997710718002081,"[0, 31, 41]",3
737,176,0.1499582463465553,0.4495266802868422,0.0999164926931106,0.3390533605736845,"[0, 31, 41]",3
738,176,0.2604801670146138,0.4476213442294739,0.0809603340292274,0.3552426884589473,"[0, 31, 33, 41]",4
739,176,0.5450423210249304,0.4206280934744629,0.0504384133611694,0.2633373524015792,"[0, 31, 41]",3
740,176,0.592953163322609,0.5895971870379161,0.0567849686847602,0.4400060286023681,"[0, 23, 41]",3
741,176,0.63524927397495,0.5341623309053062,0.0882672233820458,0.4199999999999996,"[0, 31, 41]",3
742,176,0.7672233820459289,0.6554356037347563,0.1450939457202504,0.3220017936952727,"[0, 20, 24, 41]",4
743,176,0.9384348053673102,0.3366686762007896,0.0436534446764096,0.2533373524015794,"[0, 28, 31, 41]",4
744,177,0.6195397489539743,0.3535477005560683,0.1024387328153022,0.23182082418361,"[0, 31, 34, 41]",4
745,177,0.715,0.415,0.09,0.27,"[0, 31, 41]",3
746,178,0.025,0.255,0.03,0.13,[41],1
747,178,0.081276150627615,0.4924566593468882,0.0825523012552301,0.304913318693777,"[0, 31, 36, 41]",4
748,179,0.357932920658942,0.3224283656580532,0.0531315240083507,0.2199999999999999,"[0, 31, 41]",3
749,179,0.4963530964254123,0.3574148452602655,0.1119638347722243,0.3504792246493877,"[7, 31, 41, 44]",4
750,180,0.0835189260563379,0.2669718309859156,0.057778389084507,0.1626760563380281,"[7, 27, 31, 41]",4
751,180,0.1510960334029227,0.3067591052363249,0.0756784968684759,0.2057762941957955,"[7, 23, 41]",3
752,180,0.1589240625241202,0.333984764649433,0.0948517100367733,0.2230985915492958,"[4, 23, 41]",3
753,180,0.1600268015566651,0.1762676056338028,0.0146972860125261,0.05,"[0, 31, 41]",3
754,180,0.2593730545705733,0.1692997022545512,0.0366113887132815,0.0859233481710748,"[4, 31, 41]",3
755,180,0.3058027068661967,0.1424774848578668,0.01,0.0547633401434212,"[0, 31, 41]",3
756,180,0.4350155424735915,0.2723943661971831,0.0515743287852115,0.1859154929577463,"[4, 31, 41]",3
757,180,0.6734348283726362,0.2704587969767253,0.0419206680584543,0.1581006925450005,"[0, 31, 41]",3
758,180,0.8169601397447183,0.2711267605633797,0.0508337918133797,0.1797183098591549,"[4, 31, 41]",3
759,180,0.9031331150968306,0.1759154929577464,0.0254324383802811,0.0833802816901408,"[7, 31, 39, 41, 44]",5
760,181,0.5245316388764799,0.2214096027910259,0.042596110893326,0.0869982601100606,"[7, 19, 23, 41, 44]",5
761,181,0.5484083844383746,0.2099817465692112,0.0139566765289812,0.0699999999999999,"[0, 31, 41]",3
762,181,0.5749372099807641,0.2107278798776358,0.0254202714899126,0.0747261985381686,"[4, 23, 27, 41]",4
763,181,0.7167237488808899,0.322134728901738,0.0852763124580734,0.1909321054018964,"[4, 23, 27, 41]",4
764,181,0.7811135371179039,0.2172041504176105,0.0545851528384278,0.0757225478520109,"[7, 12, 20, 39, 41, 44]",6
765,181,0.8536462882096073,0.3687933089663916,0.210917030567686,0.2704571903011103,"[0, 41, 47]",3
766,181,0.9629912663755456,0.2459780958830532,0.0569432314410475,0.0399999999999999,"[4, 12, 20, 41]",4
767,182,0.01,0.305,0.02,0.15,[41],1
768,182,0.6485056784219962,0.3549999999999998,0.042988643156007,0.2299999999999998,"[0, 11, 31, 41]",4
769,182,0.694563658099224,0.3287283296734437,0.0455409444112371,0.1887283296734439,"[0, 23, 41]",3
770,182,0.825,0.2776372884642636,0.03,0.06,"[0, 23, 41]",3
771,183,0.395,0.39,0.07,0.3,"[0, 3, 23, 41]",4
772,183,0.4764029025570145,0.1956765056968318,0.0148375950241877,0.0637843371312212,"[0, 31, 41]",3
773,183,0.48,0.15,0.0,0.04,[41],1
774,183,0.4805286800276429,0.3563530113936635,0.0610573600552868,0.232706022787327,"[0, 23, 41]",3
775,183,0.5850000000000004,0.60072228853846,0.07,0.4014445770769195,"[0, 3, 23, 41]",4
776,183,0.7779889426399419,0.3940590341809902,0.0959778852798894,0.2881180683619807,"[4, 31, 41]",3
777,183,0.875,0.11,0.01,0.04,[41],1
778,184,0.025711817553559,0.5155493940995385,0.0514236351071181,0.3510987881990771,"[0, 23, 41]",3
779,184,0.0500621976503109,0.2975686742624417,0.0945957152729784,0.1751373485248849,"[4, 27, 31, 41]",4
780,184,0.1124395300621976,0.325045782841628,0.0538217000691085,0.22,"[0, 11, 23, 41]",4
781,184,0.3895127850725638,0.2825228914208141,0.03,0.1,[41],1
782,184,0.4891879751209392,0.3188759028144772,0.0673185901865922,0.1977518056289549,"[0, 4, 23, 28, 31, 41]",6
783,185,0.3948417786259364,0.4176213442294735,0.0662630480167014,0.2152426884589477,"[0, 20, 24, 41]",4
784,185,0.5345136495187309,0.4566753381893859,0.1090272990374615,0.3557856399583768,"[4, 23, 41]",3
785,185,0.8814700009667211,0.373100692545,0.0720041753653445,0.3252426884589475,"[0, 31, 41]",3
786,186,0.1597818290496114,0.2703648914872147,0.0395636580992228,0.1407297829744296,"[0, 23, 41]",3
787,186,0.2624716078900176,0.2826372884642636,0.0449432157800359,0.1852745769285271,"[0, 23, 28, 41]",4
788,186,0.4175283921099811,0.269729056323937,0.0249432157800353,0.1194581126478738,"[0, 28, 31, 41]",4
789,186,0.9,0.285,0.04,0.19,"[0, 31, 41]",3
790,186,0.9467931858936042,0.264364164836722,0.0335863717872083,0.1287283296734441,"[0, 20, 41]",3
791,187,0.05,0.3288186442321318,0.0399999999999999,0.1976372884642636,"[0, 31, 41, 44]",4
792,187,0.0785863717872085,0.25,0.0371727435744172,0.16,"[0, 23, 41]",3
793,187,0.1219306634787805,0.3165462472550826,0.0752659892408846,0.193092494510166,"[4, 31, 41]",3
794,187,0.2529647340107588,0.3033670714386931,0.0740705319784811,0.2136416483672201,"[4, 31, 41, 48]",4
795,187,0.957172743574417,0.2191835357193466,0.0283682008368204,0.1299999999999999,"[0, 23, 41]",3
796,188,0.04336820083682,0.3657297829744295,0.0867364016736401,0.2714595659488594,"[4, 31, 39, 41]",4
797,188,0.2982875074716078,0.3109104120918052,0.0765750149432159,0.2218208241836103,"[0, 31, 41]",3
798,188,0.969999999999999,0.2956358351632778,0.0600000000000001,0.1887283296734439,"[0, 31, 41]",3
799,189,0.2997818290496113,0.2776372884642637,0.059563658099223,0.1952745769285272,"[4, 27, 31, 41]",4
800,189,0.3801374775851767,0.3011849890203323,0.080047818290496,0.2467341428773867,"[7, 27, 31, 41]",4
801,189,0.440977286312014,0.245910412091805,0.0419545726240283,0.1518208241836102,"[0, 31, 41]",3
802,190,0.8429079497907942,0.3404552060459018,0.0879796772265388,0.2409104120918049,"[4, 31, 41]",3
803,191,0.3871834061135369,0.3639884115565535,0.0499999999999999,0.2000060286023691,"[0, 20, 30, 41]",4
804,191,0.4726419213973799,0.3749634931384225,0.05,0.25,"[0, 23, 30, 41]",4
805,191,0.6109503970243675,0.2209556823298686,0.0257411273486428,0.1819113646597375,"[0, 23, 41]",3
806,191,0.6984726641201193,0.2649817465692108,0.0288726513569939,0.1599999999999997,"[0, 31, 41]",3
807,192,0.0842647937836221,0.3192738502780343,0.0485295875672444,0.1585477005560688,"[0, 31, 41]",3
808,192,0.152092050209205,0.2860007266504929,0.04418410041841,0.1320014533009855,"[0, 31, 41]",3
809,192,0.2481500298864314,0.3358200975331173,0.039563658099223,0.1363656181377074,"[0, 31, 41]",3
810,192,0.3128511655708308,0.3132731236275415,0.0537477585176329,0.16,"[4, 31, 41]",3
811,192,0.7097818290496116,0.2054552060459027,0.0219545726240288,0.08,"[0, 31, 41]",3
812,193,0.4564943215780036,0.5916329285613063,0.0929886431560071,0.4367341428773864,"[0, 23, 32, 41]",4
813,193,0.705,0.56,0.03,0.16,[41],1
814,193,0.86,0.575,0.02,0.17,[41],1
815,193,0.94,0.57,0.02,0.16,[41],1
816,194,0.3494829647340108,0.4438186442321315,0.0789659294680214,0.3276372884642636,"[0, 13, 23, 41]",4
817,195,0.0517931858936043,0.3830924945101662,0.08,0.28,"[0, 31, 41]",3
818,195,0.2076897788404063,0.3315462472550831,0.0353795576808128,0.1430924945101661,"[0, 20, 41]",3
819,195,0.2487716676628807,0.4542738502780329,0.1513389121338904,0.3085477005560683,"[0, 23, 32, 41]",4
820,195,0.312414823670054,0.3521820824183616,0.0776569037656902,0.2370954011121378,"[4, 31, 41]",3
821,195,0.369563658099223,0.3620014533009855,0.0423909145248056,0.2399999999999998,"[0, 23, 28, 41]",4
822,195,0.725460251046025,0.2992738502780343,0.0712432755528994,0.1763656181377077,"[4, 28, 31, 41]",4
823,195,0.7431500298864302,0.4396387417652491,0.0663000597728637,0.2872687637245844,"[0, 11, 23, 41]",4
824,195,0.8126120741183501,0.2978542501062806,0.0448296473401076,0.144017439611828,"[0, 31, 41]",3
