ifile,normx,normy,normwidth,normheight,ilabel,num_labels,is_challenging,data_source
312,0.2836222355050806,0.1798157329541169,0.0161386730424387,0.0658746056721671,"[0, 5]",2,False,BSV
312,0.415485893416928,0.3114439620248211,0.0447021943573664,0.1799999999999999,"[0, 6]",2,False,BSV
312,0.5514046622833234,0.2449387514610256,0.031679617453676,0.0861922555252607,"[2, 5]",2,False,BSV
312,0.5803582999076867,0.2599617540708919,0.0257471264367817,0.1330924945101661,"[0, 5]",2,False,BSV
312,0.6369400686971777,0.3103829380486447,0.036140213686584,0.1825498397463094,"[0, 6]",2,False,BSV
312,0.6473422791227285,0.2574002647675853,0.0324745611488256,0.1234155068158079,"[0, 5, 42]",3,False,BSV
312,0.6490808361855582,0.3707956585907224,0.0269752694990491,0.2054640854439429,"[0, 6]",2,False,BSV
312,0.6900781169478151,0.3253033889194265,0.0501358828146931,0.1769447505756196,"[2, 13, 6]",3,False,BSV
312,0.7043355697806828,0.2716886987605804,0.03,0.1518803934606995,"[0, 5, 42]",3,False,BSV
312,0.902992338671671,0.3204930408948501,0.1734454923903834,0.2009860817897058,"[1, 13, 6, 44, 46]",5,False,BSV
313,0.01,0.3231828090688538,0.02,0.2263656181377077,"[0, 6]",2,False,BSV
313,0.1565182307232516,0.3510910412091803,0.0930364614465032,0.2821820824183609,"[2, 13, 6]",3,False,BSV
313,0.7647474424772068,0.3402745769285277,0.0824901549659879,0.2474566593468886,"[2, 6, 44]",3,False,BSV
314,0.1286768680268895,0.4559104120918044,0.0761582787913763,0.2518208241836098,"[2, 5, 44]",3,False,BSV
314,0.2971629812980268,0.3659104120918042,0.1835668472344275,0.2387283296734437,"[0, 25, 5]",3,False,BSV
314,0.3488852361028092,0.4299096854413119,0.0777704722056185,0.1198193708826246,[43],1,False,BSV
315,0.0710011954572623,0.3404552060459023,0.1020023909145248,0.2209104120918051,"[2, 4, 5, 13]",4,False,BSV
316,0.1774716078900178,0.3578335215056771,0.0429886431560071,0.1971120759503574,"[0, 6, 23]",3,False,BSV
316,0.1906216377764493,0.2912680370740916,0.0429886431560071,0.1861777225154042,"[0, 6, 23]",3,False,BSV
316,0.4945636580992231,0.3293641648367217,0.1089001793185894,0.2136416483672204,"[1, 20, 13, 6, 44]",5,False,BSV
316,0.6103227734608496,0.3151806291173753,0.0427136879856549,0.2001878956223036,"[2, 6]",2,False,BSV
316,0.6724716078900174,0.2931828090688541,0.0485295875672437,0.1907297829744298,"[0, 6]",2,False,BSV
316,0.7499193066347885,0.3249096854413121,0.0676569037656909,0.2007297829744296,"[2, 6]",2,False,BSV
317,0.0381500298864315,0.2885477005560686,0.0763000597728631,0.1970954011121375,"[0, 8]",2,False,BSV
317,0.178747758517633,0.2913656181377075,0.0407591153616255,0.178728329673444,"[0, 8]",2,False,BSV
317,0.2065750149432156,0.3212929390602936,0.0531500298864315,0.2254199350833552,"[0, 8]",2,False,BSV
317,0.363694044158637,0.3227621821201916,0.0578244302180513,0.2080677048934951,"[0, 25, 29, 5]",4,False,BSV
317,0.3816614420062696,0.3681141117984189,0.021421107628004,0.0514978291116959,[43],1,False,BSV
317,0.7757734833085044,0.36,0.1284530333829908,0.2799999999999998,"[2, 45, 5, 13]",4,False,BSV
318,0.3902246603970741,0.4199999999999999,0.0604493207941484,0.2799999999999999,"[0, 5]",2,False,BSV
318,0.5015469692570654,0.3003500206539662,0.0830939385141306,0.2207000413079328,"[0, 18, 5]",3,False,BSV
319,0.534521926867992,0.4935829715186153,0.1090438537359827,0.2357219810124103,"[2, 6, 44]",3,False,BSV
319,0.5486572622779523,0.3954902985227529,0.0373145245559037,0.2642780189875892,"[0, 6]",2,False,BSV
319,0.8183594566353178,0.3940598032696495,0.0767189132706376,0.2881196065393003,"[0, 6]",2,False,BSV
319,0.8628369905956106,0.3145366350206838,0.0656739811912232,0.1490732700413684,"[0, 4]",2,False,BSV
319,0.96078386907423,0.3580860872941629,0.0784322618515374,0.2785829715186158,"[0, 6]",2,False,BSV
321,0.2742647937836221,0.3700939478111518,0.061356843992827,0.1430924945101661,"[0, 4]",2,False,BSV
321,0.5805080693365204,0.4113656181377076,0.1383024506873882,0.2587283296734441,"[0, 6]",2,False,BSV
321,0.5808726838015538,0.3610007266504929,0.102163777644949,0.2020014533009858,"[2, 6, 46]",3,False,BSV
322,0.0149999999999999,0.3520917678596734,0.0299999999999999,0.2441835357193467,"[0, 5]",2,False,BSV
322,0.0617931858936042,0.3150861458491328,0.0411954572624028,0.2014439620248213,"[0, 29, 5]",3,False,BSV
322,0.6849880110751551,0.3326293080165476,0.0930124835968154,0.225258616033095,"[2, 6, 44]",3,False,BSV
323,0.1928511655708307,0.3225469739055758,0.0657023311416616,0.1650939478111522,"[0, 4]",2,False,BSV
323,0.8669545726240285,0.2825646093868494,0.0407591153616246,0.1985829715186158,"[0, 5, 28]",3,False,BSV
324,0.0918738792588164,0.3014559326963954,0.0637477585176328,0.1629118653927908,"[0, 4]",2,False,BSV
324,0.6074716078900175,0.3320917678596733,0.0749432157800354,0.1441835357193465,"[0, 4]",2,False,BSV
324,0.6117752540346683,0.370408490516785,0.0257023311416617,0.0665535137600116,[43],1,False,BSV
324,0.7698925368864775,0.3498624438071911,0.0526123301985369,0.2157219810124107,"[0, 5]",2,False,BSV
324,0.9849999999999992,0.3938186442321317,0.03,0.2476372884642634,"[0, 6]",2,False,BSV
325,0.6402420800956365,0.5314559326963948,0.0909205020920499,0.3920014533009852,"[0, 26, 5]",3,False,BSV
326,0.1431560707981502,0.4041505368551946,0.2863121415963004,0.3283174978653905,"[1, 4, 5, 13, 42]",5,False,BSV
326,0.3,0.4737283296734442,0.0999999999999999,0.3274566593468881,"[0, 7, 18]",3,False,BSV
326,0.5669784817692768,0.3720917678596727,0.1139569635385535,0.1841835357193464,"[0, 5, 42]",3,False,BSV
326,0.5671728726605745,0.2999999999999984,0.0343457453211537,0.1399999999999993,"[0, 6, 41]",3,False,BSV
326,0.5729886431560074,0.4310007266504923,0.0859772863120142,0.2820014533009857,"[0, 7, 18]",3,False,BSV
326,0.6694475138494159,0.3549999999999997,0.1162430887806531,0.2099999999999997,"[0, 5, 42]",3,False,BSV
327,0.1075678496868474,0.2844853956679471,0.043653444676409,0.1479901942903888,"[0, 4, 28]",3,False,BSV
327,0.2267949054113676,0.2887523600372206,0.0400198734532171,0.1375047200744435,"[0, 6]",2,False,BSV
327,0.253576260789819,0.4300470499825986,0.0836189422960894,0.2876082149599761,"[0, 5]",2,False,BSV
327,0.4370898641588293,0.2961923421864473,0.0258202716823409,0.1523846843728947,"[0, 4]",2,False,BSV
327,0.4767497112422992,0.3133470225872692,0.0622499037474323,0.2266940451745379,"[0, 6]",2,False,BSV
327,0.8716098321281933,0.4589503993816485,0.0755694797937254,0.3179007987632904,"[0, 6]",2,False,BSV
328,0.0294832641668697,0.229367974445516,0.0589665283337395,0.1202114757353238,"[1, 17, 6, 44]",4,False,BSV
328,0.1026093849080531,0.273551153193469,0.0410390414984471,0.1499363633497063,"[0, 6]",2,False,BSV
328,0.1310020876826722,0.219589980611717,0.0167014613778705,0.0828821184955287,"[0, 5]",2,False,BSV
328,0.14918410041841,0.2530924945101662,0.03,0.14,"[0, 6]",2,False,BSV
328,0.17769995132816,0.2662520985475501,0.0252192066805843,0.1599999999999998,"[0, 6]",2,False,BSV
328,0.2008368200836819,0.2467087007580505,0.0263000597728631,0.1415685822269589,"[0, 6]",2,False,BSV
328,0.259247486114578,0.2344892164966717,0.0502068314364276,0.1323976255268893,"[1, 19, 6]",3,False,BSV
328,0.3047808182666697,0.2002555415096361,0.0199397370996343,0.0814473591090402,"[0, 5]",2,False,BSV
328,0.3438811240636585,0.2963361098206358,0.1162705307997906,0.1989862419170217,"[1, 17, 6, 44]",4,False,BSV
328,0.4148126929363271,0.614110862917314,0.1091833915568137,0.5129631098015331,"[2, 13, 6]",3,False,BSV
328,0.4454592901878914,0.1938679438372426,0.016179540709812,0.0447753973481592,"[0, 5]",2,False,BSV
328,0.6285116557083085,0.2171172006269225,0.0137477585176329,0.0458237307855816,"[0, 19, 5]",3,False,BSV
329,0.0122534369396294,0.163110660772487,0.0233114166168559,0.0730997610150945,"[0, 5]",2,False,BSV
329,0.3668738792588163,0.2633378222572395,0.0337477585176333,0.1666756445144791,"[0, 6]",2,False,BSV
329,0.3885236102809324,0.1620196195633065,0.0251046025104602,0.0883743379436217,"[2, 5, 13]",3,False,BSV
329,0.5661201946709081,0.4031864423213183,0.0833310223657942,0.3063728846426361,"[2, 6, 44]",3,False,BSV
329,0.7967722653915126,0.173948393786878,0.0286909742976688,0.0666988719148393,"[2, 5, 44]",3,False,BSV
329,0.8271727435744173,0.174364164836722,0.02,0.06,"[0, 6]",2,False,BSV
329,0.878150029886432,0.2864733896919719,0.0763000597728625,0.2281515283301643,"[0, 6]",2,False,BSV
330,0.0725350103827046,0.6941113820755299,0.1434994224845993,0.4641889117043115,"[0, 4, 47, 9]",4,False,BSV
330,0.5056247593685832,0.6684804928131416,0.08,0.26,"[0, 4]",2,False,BSV
330,0.7960955011833505,0.7154231555843414,0.2846441559194487,0.4466431964882006,"[2, 5, 13]",3,False,BSV
331,0.1411225901370458,0.4089435378880596,0.0547818290496113,0.2898193708826245,"[0, 5]",2,False,BSV
331,0.2005427395095383,0.3575047934641674,0.0447229554124757,0.2069418820348402,"[0, 6]",2,False,BSV
331,0.3475283921099818,0.593638015114756,0.1049432157800354,0.4098193708826241,"[0, 6, 23]",3,False,BSV
331,0.3668488655482358,0.2765462472550827,0.0317953032395389,0.1199999999999999,"[0, 6, 47]",3,False,BSV
331,0.3888224745965331,0.2002060618846245,0.0161386730424386,0.0774639258518165,"[0, 6]",2,False,BSV
331,0.4074300016817704,0.2385251657845495,0.0152246603970742,0.1004902985227527,"[0, 6]",2,False,BSV
331,0.4631220257366565,0.3382854568278686,0.025831133229777,0.2027315932468094,"[0, 5, 23]",3,False,BSV
331,0.9273759713090252,0.1767486758872435,0.0292887029288702,0.0632803901324698,"[2, 6]",2,False,BSV
332,0.2529987072799973,0.3278445245614846,0.0678288100208767,0.2276213442294738,"[0, 6]",2,False,BSV
332,0.369258872651357,0.1500452145177676,0.0088726513569937,0.0523967415776331,"[0, 6]",2,False,BSV
332,0.3896445496017492,0.2795874527367661,0.0509392244327289,0.1705309917808898,"[0, 19, 6]",3,False,BSV
332,0.4582463465553236,0.15957189480461,0.0125260960334029,0.0523967415776331,"[0, 6]",2,False,BSV
332,0.4594751384941554,0.271926611664686,0.0520994460233776,0.191920928222867,"[2, 6]",2,False,BSV
332,0.493839778409351,0.2203377847992002,0.0276795568187024,0.1406755695984008,"[0, 28, 6]",3,False,BSV
332,0.5376897788404064,0.3474213836309625,0.0553795576808131,0.2244347162685734,"[0, 6]",2,False,BSV
332,0.646551724137931,0.2102828022060919,0.0506792058516195,0.0886907056923652,"[0, 17, 5]",3,False,BSV
332,0.7165337479581747,0.1889656610763682,0.0128642681817444,0.0549831242353043,"[0, 4]",2,False,BSV
332,0.7402697231217669,0.2294035059263747,0.0391849529780549,0.0599753963030383,"[2, 31, 4, 13]",4,False,BSV
332,0.7524019748810228,0.3213850227193565,0.1188977164207259,0.1799999999999967,"[0, 20, 6]",3,False,BSV
332,0.8555458588648753,0.3064664799315278,0.1162302103120401,0.1483789507753173,"[31, 1, 4, 13]",4,False,BSV
332,0.96975878288218,0.3166932380101743,0.0441841004184098,0.1220014533009855,"[0, 29, 4]",3,False,BSV
333,0.0398220301601689,0.302384158755171,0.0441797283176593,0.1647683175103421,"[0, 6]",2,False,BSV
333,0.0941797283176593,0.3131061397675815,0.0483594566353186,0.2062122795351636,"[0, 6]",2,False,BSV
333,0.1393571016620954,0.2671779813325654,0.0357471264367815,0.1543049525310268,"[2, 6]",2,False,BSV
333,0.1732476437347618,0.3128227329056272,0.03,0.2,"[0, 6]",2,False,BSV
333,0.1947021943573668,0.2707354477841292,0.0294043887147336,0.1566756445144788,"[0, 6]",2,False,BSV
333,0.2798970384675147,0.3199999999999988,0.03979407693503,0.1999999999999992,"[2, 6]",2,False,BSV
333,0.2811843926590772,0.2558317599751857,0.03,0.17,"[0, 6]",2,False,BSV
333,0.3012880242625594,0.2944091096854239,0.03,0.17,"[0, 6]",2,False,BSV
333,0.3079682698781974,0.2395302127053399,0.0268652037617555,0.1089655358676194,"[0, 6]",2,False,BSV
333,0.3247126436781609,0.1964546814260994,0.0161964472309299,0.0553124831199697,"[0, 6]",2,False,BSV
333,0.3342785992016063,0.2975939015403508,0.0299999999999999,0.1709536635020684,"[0, 6]",2,False,BSV
333,0.3900208986415881,0.2155279514674683,0.0297805642633228,0.0820150611778862,"[0, 6]",2,False,BSV
333,0.3992146698490834,0.3208013473379488,0.0635841170323931,0.2028609905062054,"[2, 6]",2,False,BSV
333,0.4897597318990003,0.3193744174474198,0.0626123301985371,0.1966487109710416,"[0, 6]",2,False,BSV
333,0.4928106684618278,0.2566826889708528,0.0438035527690694,0.1270312753200454,"[0, 6]",2,False,BSV
333,0.4971264367816093,0.2269719134922897,0.0235109717868338,0.0839223881820231,"[0, 6]",2,False,BSV
333,0.678650273971667,0.2685319613845116,0.056269592476489,0.1695366350206845,"[0, 6]",2,False,BSV
333,0.7583125721894252,0.2178609905062052,0.0658738930954821,0.1644694142772973,"[1, 13, 6]",3,False,BSV
333,0.8380169663420434,0.2602451492613764,0.0467142385171458,0.1604902985227529,"[0, 6]",2,False,BSV
333,0.8723510971786831,0.3969073270041365,0.0647021943573664,0.2538146540082738,"[0, 5]",2,False,BSV
333,0.9599999999999992,0.2697741273100615,0.0799999999999999,0.1995482546201231,"[1, 13, 6]",3,False,BSV
334,0.1109944737222088,0.25,0.0753591136374044,0.1842031146804847,"[2, 5, 13]",3,False,BSV
334,0.1648342521315599,0.2911783952045349,0.1096685042631198,0.2423567904090698,"[2, 6]",2,False,BSV
334,0.1811355525899377,0.3712922947786977,0.0755189502177865,0.2624648362917726,"[2, 6]",2,False,BSV
334,0.3632349986133155,0.3542892991338857,0.0689996149897331,0.2802417587310664,"[2, 6]",2,False,BSV
335,0.3157784833408281,0.2299617904803158,0.0342384888565252,0.1637881711736417,"[2, 5]",2,False,BSV
335,0.5199999999999999,0.229364164836722,0.0199999999999999,0.1587283296734441,"[0, 6]",2,False,BSV
335,0.5326123301985367,0.2876372884642637,0.054775339602926,0.202182082418361,"[0, 6]",2,False,BSV
335,0.5530550503603989,0.2333655661914485,0.0520441967338978,0.1538769083292605,"[2, 5, 13]",3,False,BSV
335,0.5928154994733934,0.2120071367428044,0.0301613867304246,0.1241835357193466,"[0, 28, 6]",3,False,BSV
335,0.6104502022250026,0.3149793164220788,0.120900404450004,0.2189781169853002,"[0, 17, 6]",3,False,BSV
335,0.6106997177371517,0.2625469739055759,0.0423037985142821,0.1498193708826246,"[0, 6]",2,False,BSV
335,0.7478429089052928,0.2403529659857735,0.0485130742361692,0.1697955198797424,"[2, 6, 44]",3,False,BSV
335,0.8336035591974023,0.2754897851431426,0.0524613858683143,0.1619209282228667,"[2, 6, 44]",3,False,BSV
335,0.8812761506276161,0.2986380151147563,0.0625523012552297,0.1798193708826245,"[0, 6]",2,False,BSV
335,0.9852810312668824,0.2385097790615919,0.0294379374662351,0.1594152182090045,"[0, 6]",2,False,BSV
336,0.1022321673848563,0.2778609905062055,0.0423744706108829,0.21,"[0, 5, 47]",3,False,BSV
336,0.1277946433217145,0.3470886460524366,0.0482747620875253,0.2551040220635043,"[0, 6]",2,False,BSV
336,0.9571347157403092,0.2559774276995485,0.0434994224845997,0.1887977967062447,"[0, 5]",2,False,BSV
337,0.4226932411353326,0.3090611744557002,0.0441797283176594,0.1776293080165474,"[0, 28, 6]",3,False,BSV
337,0.5333595222261219,0.3991534907092299,0.0857471264367815,0.2428609905062055,"[0, 28, 6]",3,False,BSV
337,0.678134796238246,0.3135829715186158,0.0562695924764893,0.1995366350206841,"[0, 6]",2,False,BSV
337,0.9493739276841276,0.3326923608801558,0.093523194971192,0.2320334327313561,"[2, 13, 6]",3,False,BSV
338,0.0631816054761518,0.3125108174052662,0.0592721895977949,0.1485477005560688,"[2, 6]",2,False,BSV
338,0.0958072330849808,0.3723950850490969,0.1772689790211273,0.2239186732855439,"[1, 6]",2,False,BSV
338,0.2927971842698444,0.269051104502445,0.079253214449644,0.1319917101561326,"[1, 5, 13, 44, 24]",5,False,BSV
338,0.389438807863031,0.2865745842927013,0.038877615726062,0.1531491685854026,"[2, 6]",2,False,BSV
338,0.4239193112214126,0.2506355862460847,0.0264664207164544,0.1237758774904291,"[2, 6]",2,False,BSV
338,0.5233114166168559,0.1642017019816675,0.0149432157800359,0.0425506071580401,"[2, 5]",2,False,BSV
338,0.5651524208009563,0.1663837844000285,0.0137477585176329,0.0469147719947621,"[0, 5]",2,False,BSV
338,0.5930359164005247,0.2562429425026105,0.0268610086318549,0.1325611649773773,"[0, 6]",2,False,BSV
338,0.5956365809922296,0.1734755522597019,0.0460251046025105,0.0392774835304985,"[1, 4]",2,False,BSV
338,0.6387220172637103,0.2931115634203987,0.0574440345274191,0.1790760037966043,"[2, 13, 6]",3,False,BSV
338,0.6570510449934436,0.2323245737152711,0.048130135390604,0.1203226225798988,"[0, 17, 6]",3,False,BSV
338,0.7634791066531446,0.3841607991220507,0.1443079960908426,0.288321598244101,"[0, 8]",2,False,BSV
338,0.8297345718502466,0.24500940999652,0.025747126436781,0.1199999999999999,"[0, 6]",2,False,BSV
338,0.87,0.2487852874869489,0.02,0.12,"[0, 6]",2,False,BSV
338,0.8728628965163836,0.2164770032290854,0.096332637309864,0.0918702317539185,"[1, 5, 13]",3,False,BSV
338,0.9443215780035866,0.3663276324712878,0.1113568439928259,0.2926552649425748,"[2, 13, 6, 42]",4,False,BSV
338,0.95870848321255,0.2191319751658482,0.048130135390604,0.1225047049982598,"[0, 6, 24]",3,False,BSV
339,0.174763780788052,0.3400000000000001,0.0547818290496114,0.1399999999999999,"[0, 4]",2,False,BSV
339,0.439760024536029,0.3687476475008702,0.1004799509279466,0.2800752799721576,"[2, 13, 6, 46]",4,False,BSV
339,0.4423498155373391,0.2762617624956496,0.02,0.14,"[0, 6, 47]",3,False,BSV
339,0.5090363145447763,0.2551030010935352,0.0700272017135866,0.1502060021870723,"[2, 13, 6]",3,False,BSV
339,0.5556233934555168,0.2110185771184588,0.0368701803665599,0.1270455484271199,"[0, 5, 24]",3,False,BSV
339,0.5720292418193994,0.1775661208232974,0.01,0.07,"[0, 5]",2,False,BSV
339,0.622075913098941,0.1716073212607103,0.0364672831390158,0.0858680601426136,"[2, 5, 13]",3,False,BSV
339,0.6788062906027434,0.1278759738264728,0.0129264199925555,0.0555773540571601,"[0, 6]",2,False,BSV
339,0.6879856545128508,0.1200145330098565,0.0095636580992234,0.0392774835304985,"[0, 7, 18]",3,False,BSV
339,0.7141619313243889,0.1878306041164869,0.0183682008368195,0.0899999999999999,"[0, 6]",2,False,BSV
339,0.8040650676953035,0.2306546551563175,0.0481301353906035,0.1187659696595224,"[2, 5, 13]",3,False,BSV
339,0.8423559897943866,0.280103509961715,0.0790606161298911,0.1285724569731987,"[2, 17, 4, 13, 48]",5,False,BSV
340,0.3276186888559639,0.2713279843225756,0.0914994403746224,0.223680008511733,"[1, 5, 13]",3,False,BSV
340,0.442349815537339,0.2462330346717037,0.0319545726240288,0.1674566593468882,"[0, 5, 23]",3,False,BSV
340,0.7326927674835625,0.1270881346072091,0.01,0.06,"[0, 6]",2,False,BSV
340,0.8705409444112375,0.1776372884642635,0.0527136879856544,0.0996387417652493,"[0, 8]",2,False,BSV
340,0.9294110155702998,0.1609104120918051,0.0367189132706369,0.08,"[2, 5, 23]",3,False,BSV
341,0.1941797283176592,0.2564304952531024,0.0283594566353187,0.1328609905062052,"[0, 6]",2,False,BSV
341,0.2145286262040072,0.4270603652247352,0.1217714734457546,0.3331401334039652,"[0, 8]",2,False,BSV
341,0.2802915129477826,0.2187758774904291,0.02,0.11,"[0, 6]",2,False,BSV
341,0.8023510971786806,0.3447817842820611,0.044702194357368,0.1885829715186161,"[0, 6, 23]",3,False,BSV
342,0.0410724099000418,0.3557952515210222,0.0795746338672216,0.3267453157835296,"[2, 5, 13]",3,False,BSV
342,0.2954648212840903,0.1814901582676032,0.0283594566353186,0.1066756445144791,"[0, 6]",2,False,BSV
342,0.3717320182944423,0.475271100084278,0.1056739811912223,0.3957219810124098,"[0, 6]",2,False,BSV
343,0.961709752097204,0.3183105607202938,0.0589996149897337,0.2125872689938396,"[0, 17, 5]",3,False,BSV
344,0.2745798272891681,0.3819165273341658,0.0691596545783366,0.243833054668332,"[0, 28, 6]",3,False,BSV
344,0.4810697025842364,0.31023047858477,0.040249133726899,0.1564271047227926,"[2, 6]",2,False,BSV
345,0.4853314889926639,0.3778648711905528,0.1306629779853292,0.2157297423811058,"[0, 17, 6]",3,False,BSV
346,0.1037117859057574,0.4041491139806033,0.1199914214983625,0.408298227961206,"[2, 6]",2,False,BSV
346,0.18524862180266,0.2764245084052927,0.0854143629268843,0.1499999999999999,"[2, 31, 4]",3,False,BSV
346,0.2485617059163246,0.3562936344969194,0.0971234118326487,0.1725872689938398,"[0, 31, 4]",3,False,BSV
346,0.4085012506364488,0.3476233072952101,0.0673068893528183,0.1438266554509477,"[0, 5]",2,False,BSV
347,0.0198858267545712,0.2699063125604201,0.0347818290496114,0.1552586160330952,"[0, 6]",2,False,BSV
347,0.1324542100678874,0.2486620272632317,0.0873626302036671,0.1573240545264705,"[1, 5, 13]",3,False,BSV
347,0.2576770851842953,0.2672770045438725,0.0320898641588296,0.1299999999999999,"[0, 28, 6]",3,False,BSV
347,0.7973216781331125,0.2990512797906164,0.0407523510971783,0.1616511262341432,"[0, 5]",2,False,BSV
347,0.9485317892282829,0.3197198411902891,0.0651558872522661,0.2085477005560686,"[0, 26, 6]",3,False,BSV
348,0.6815469598727928,0.3736763467247144,0.0830939197455868,0.3340014044204709,"[2, 6, 41, 44]",4,False,BSV
349,0.7345620909265907,0.3621868583162215,0.0891241818531827,0.2643737166324434,"[0, 6]",2,False,BSV
350,0.671685083096493,0.3050423155584344,0.0631491690350659,0.2384908604778384,"[2, 6]",2,False,BSV
351,0.2436596577440889,0.3681100204519291,0.1359380967396093,0.2562200409038585,"[0, 8]",2,False,BSV
351,0.5927800668918936,0.2370775340790441,0.0350052246603972,0.1199999999999998,"[0, 6]",2,False,BSV
352,0.1656484015698245,0.3050846311168685,0.1112968031396493,0.2301692622337373,"[0, 17, 6]",3,False,BSV
352,0.5842919880026792,0.3017155094888205,0.0485839760053595,0.1834310189776407,"[2, 13, 6]",3,False,BSV
352,0.643339585904217,0.3170898499573244,0.0489996149897327,0.1828542094455849,"[0, 6]",2,False,BSV
352,0.7361437606541361,0.3296954524524731,0.0758738930954825,0.2084804928131415,"[0, 6]",2,False,BSV
353,0.2041273161984456,0.2996781814373509,0.0682546323968917,0.2377390382374344,"[2, 6]",2,False,BSV
353,0.9728627016709532,0.2863849282048231,0.0542658524565893,0.1095366350206843,"[0, 4]",2,False,BSV
354,0.9179318589360432,0.3135477005560688,0.0758637178720859,0.2270954011121374,"[2, 5, 13]",3,False,BSV
355,0.2739184952978056,0.3726293080165478,0.0678369905956111,0.3052586160330952,"[0, 29, 5]",3,False,BSV
355,0.477993730407523,0.3781061397675816,0.138223615464995,0.2962122795351634,"[1, 5]",2,False,BSV
355,0.5973145245559046,0.3571390094937949,0.0504493207941481,0.2438685210951482,"[0, 5, 28]",3,False,BSV
355,0.6330982236154652,0.5978879240496431,0.0767920585161964,0.27,"[0, 4, 41]",3,False,BSV
355,0.6597021943573648,0.2847817842820609,0.0571682340647859,0.2066756445144793,"[0, 5]",2,False,BSV
355,0.7939184952978039,0.2900134667717188,0.0478369905956116,0.2200269335434375,"[0, 5, 12]",3,False,BSV
355,0.9573145245559042,0.2707219810124107,0.0546290491118077,0.2214439620248213,"[0, 5]",2,False,BSV
356,0.09918410041841,0.2920014533009856,0.05,0.2109104120918051,"[0, 6]",2,False,BSV
356,0.1380693365212194,0.3470917678596729,0.0761386730424386,0.2541835357193463,"[2, 6]",2,False,BSV
356,0.2027465630603707,0.3008200975331172,0.054506873879259,0.2016401950662348,"[2, 6]",2,False,BSV
356,0.2540794979079498,0.2536380151147561,0.1089001793185895,0.2072760302295125,"[1, 4, 5, 13]",4,False,BSV
356,0.6011954572624032,0.3942011712006203,0.055540944411237,0.2484023424012404,"[0, 6]",2,False,BSV
357,0.2872086072922893,0.3344041306138278,0.0508069336521219,0.2345738599738107,"[0, 6]",2,False,BSV
357,0.7336938349007309,0.3017227076629036,0.0588819226750265,0.2005574912761648,"[0, 6]",2,False,BSV
357,0.8432777045971381,0.3031828090688538,0.0680736399175291,0.2463656181377077,"[2, 6]",2,False,BSV
358,0.0603795576808129,0.621675644514479,0.1207591153616258,0.4099999999999998,"[0, 6, 23]",3,False,BSV
358,0.0840678827762944,0.3560741129739949,0.0534345183431556,0.247502783508422,"[0, 6]",2,False,BSV
358,0.3160268482503168,0.2808200975331144,0.0320536965006401,0.1620014533009834,"[0, 6]",2,False,BSV
358,0.3520621637776449,0.2694871786675872,0.0286909742976688,0.1374711923567449,"[0, 6]",2,False,BSV
358,0.3855349671249252,0.201297103093805,0.0298864315600717,0.0774639258518165,"[0, 19, 5]",3,False,BSV
358,0.3951783098898956,0.2849142930081371,0.0398624537103831,0.1165462472550831,"[0, 19, 5]",3,False,BSV
358,0.460935592086161,0.2779695159035531,0.0268610086318564,0.1599999999999993,"[0, 5, 38]",3,False,BSV
359,0.0736670651524207,0.4063656181377079,0.0637477585176329,0.2949133186937762,"[0, 5]",2,False,BSV
360,0.2970763500931094,0.2436049214044946,0.0199999999999999,0.1569689960530305,"[0, 5]",2,False,BSV
360,0.3618559463007491,0.1653389910173966,0.0258267611290264,0.0757219810124108,"[0, 6]",2,False,BSV
360,0.4249534450651769,0.1526191922511344,0.0134078212290502,0.0591441858612414,"[0, 6]",2,False,BSV
360,0.4361954572624029,0.2737283296734441,0.03,0.05,[43],1,False,BSV
360,0.447363969735446,0.2229548322622251,0.0516533848491713,0.1309536635020682,"[0, 25, 6]",3,False,BSV
360,0.4970898641588295,0.2395366350206844,0.0341797283176595,0.12,"[0, 6]",2,False,BSV
361,0.4773670053795578,0.3413143862797285,0.0760251046025105,0.1781082769199011,"[2, 6]",2,False,BSV
361,0.8012761506276148,0.5585478790417656,0.08255230125523,0.4570957580835314,"[0, 5]",2,False,BSV
361,0.9799999999999996,0.3153648914872148,0.0399999999999999,0.24927021702557,"[0, 5]",2,False,BSV
362,0.5159772863120143,0.364364164836722,0.06,0.22,"[0, 6]",2,False,BSV
363,0.2925066225518509,0.4771886252710646,0.121878448865457,0.3149544270676055,"[0, 20, 6]",3,False,BSV
363,0.3699999999999993,0.301443962024821,0.0399999999999999,0.2095366350206844,"[0, 19, 5]",3,False,BSV
363,0.4180851604069904,0.3234155068158088,0.0449432157800356,0.2199999999999999,"[0, 6]",2,False,BSV
363,0.4999999999999998,0.6150000000000001,0.1182483637063653,0.3899999999999998,"[0, 6]",2,False,BSV
363,0.5218529306563342,0.2442528372669082,0.049975453789165,0.1732470585007237,"[2, 6]",2,False,BSV
363,0.5656135525169715,0.2926796714579036,0.0312271050339459,0.2346406570841877,"[2, 5, 13]",3,False,BSV
363,0.5715673981191224,0.1659536635020685,0.02,0.07,"[0, 5]",2,False,BSV
364,0.7215750149432157,0.3460910412091805,0.07,0.25,"[0, 6]",2,False,BSV
365,0.9168738792588164,0.6560007266504928,0.1137477585176328,0.5120014533009853,"[0, 14, 5]",3,False,BSV
366,0.0203227734608487,0.355679434192848,0.0382546323968918,0.218208241836103,"[0, 6]",2,False,BSV
