ifile,x,y,width,height,ilabel,is_valid,is_challenging,data_source,unique_ifile,num_labels
196,0.3391601912731618,0.2950939478111518,0.0760251046025106,0.2301878956223034,"[2, 4, 15]",True,False,BSV,BSV_196,3
196,0.3933054393305439,0.2962176882925099,0.0406455469216976,0.1909322116065901,"[0, 5]",True,False,BSV,BSV_196,2
196,0.4559205020920506,0.2349096854413122,0.0518410041841001,0.1298193708826245,"[1, 15, 5]",True,False,BSV,BSV_196,3
196,0.4752988643156003,0.1858200975331173,0.0368977884040647,0.0676372884642635,"[2, 5]",True,False,BSV,BSV_196,2
196,0.49418410041841,0.2326372884642636,0.02,0.11,"[0, 5]",True,False,BSV,BSV_196,2
196,0.5017931858936042,0.196932938257083,0.0197250448296473,0.0752818434334555,"[0, 4, 5]",True,False,BSV,BSV_196,3
196,0.5095636580992229,0.3765462472550831,0.04,0.26,"[0, 5, 26]",True,False,BSV,BSV_196,3
196,0.6609772863120144,0.3148193708826247,0.05,0.15,"[0, 3, 14]",True,False,BSV,BSV_196,3
196,0.6900806933652122,0.3520014533009855,0.0341841004184099,0.2199999999999999,"[0, 5]",True,False,BSV,BSV_196,2
196,0.9097340107591152,0.5459104120918051,0.1668320382546322,0.3918208241836092,"[2, 5, 19]",True,False,BSV,BSV_196,3
197,0.0480795119835006,0.2778169014084508,0.0431315240083507,0.09,"[0, 4, 14]",True,False,BSV,BSV_197,3
197,0.0996297315140845,0.3620422535211268,0.07,0.25,"[0, 20, 4]",True,False,BSV,BSV_197,3
197,0.1684722986355633,0.3645148974668495,0.05,0.2476213442294739,"[0, 20, 4]",True,False,BSV,BSV_197,3
197,0.222247629418867,0.4190140845070422,0.0995802610384383,0.2450704225352112,"[0, 20, 4]",True,False,BSV,BSV_197,3
197,0.8418995609388324,0.3673846843728945,0.0583507306889359,0.2252426884589478,"[0, 5]",True,False,BSV,BSV_197,2
197,0.9842171189979112,0.4547545716246128,0.0315657620041747,0.2681006925450003,"[0, 5]",True,False,BSV,BSV_197,2
198,0.0377704722056186,0.2926372884642634,0.0459772863120143,0.1943641648367219,"[0, 5, 31]",True,False,BSV,BSV_198,3
198,0.1363568439928272,0.2671820824183608,0.0527136879856544,0.1543641648367218,"[0, 5]",True,False,BSV,BSV_198,2
198,0.6259772863120143,0.3218208241836103,0.0635863717872086,0.1799999999999999,"[0, 5]",True,False,BSV,BSV_198,2
198,0.6947818290496126,0.2833634381862291,0.0618410041841006,0.1838222774845955,"[2, 15, 5]",True,False,BSV,BSV_198,3
198,0.8065989240884639,0.2376372884642635,0.0931978481769275,0.1399999999999999,"[2, 4, 15]",True,False,BSV,BSV_198,3
199,0.1815511057979677,0.257091767859673,0.0951524208009563,0.1141835357193468,"[2, 3, 4]",True,False,BSV,BSV_199,3
199,0.2677704722056183,0.2776372884642636,0.0355409444112371,0.0752745769285271,"[0, 13, 3]",True,False,BSV,BSV_199,3
199,0.3737477585176328,0.2742738502780344,0.0486909742976691,0.0685477005560686,"[0, 17, 3]",True,False,BSV,BSV_199,3
199,0.6058637178720869,0.2502745769285271,0.0917274357441725,0.1052745769285269,"[17, 1, 3, 15]",True,False,BSV,BSV_199,4
199,0.6069545726240283,0.3304552060459024,0.0395636580992232,0.2099999999999998,"[0, 13, 5]",True,False,BSV,BSV_199,3
199,0.710759115361625,0.4760007266504928,0.0647818290496116,0.3054552060459025,"[0, 4]",True,False,BSV,BSV_199,2
199,0.7682672233820458,0.1409948682452673,0.0146137787056368,0.0666867620078967,"[0, 13, 5]",True,False,BSV,BSV_199,3
199,0.9039659294680212,0.2461849890203324,0.0479318589360432,0.1370954011121374,"[0, 7]",True,False,BSV,BSV_199,2
199,0.9484488942020328,0.3781828090688538,0.0565750149432162,0.2520014533009855,"[0, 4]",True,False,BSV,BSV_199,2
199,0.9699999999999998,0.5099999999999998,0.0600000000000005,0.3599999999999999,"[0, 4]",True,False,BSV,BSV_199,2
200,0.4617453676031082,0.4178687831161373,0.049611476389719,0.2553036429482405,"[0, 4]",True,False,BSV,BSV_200,2
200,0.4874865511057979,0.4874602925993513,0.2089958158995807,0.2349205851987039,"[2, 4]",True,False,BSV,BSV_200,2
201,0.0123909145248057,0.2570917678596732,0.0247818290496114,0.1541835357193466,"[0, 13, 4]",True,False,BSV,BSV_201,3
201,0.0279886431560071,0.2459104120918051,0.0323909145248057,0.1427312362754153,"[0, 4, 23]",True,False,BSV,BSV_201,3
201,0.0406784219964136,0.1287283296734441,0.0213568439928272,0.08,"[0, 4, 11]",True,False,BSV,BSV_201,3
201,0.0684399282725642,0.1232876566373982,0.022115959354453,0.0829191318977191,"[0, 5]",True,False,BSV,BSV_201,2
201,0.0774148236700537,0.2816365618137706,0.0545068738792587,0.1829118653927905,"[2, 4]",True,False,BSV,BSV_201,2
201,0.193365212193664,0.1249242184511688,0.023311416616856,0.0840101731068995,"[0, 5]",True,False,BSV,BSV_201,2
201,0.2552301255230125,0.0747363228288652,0.0167364016736402,0.040368524739679,"[0, 3]",True,False,BSV,BSV_201,2
201,0.2976688583383144,0.0556431016682062,0.0143454871488344,0.0392774835304985,"[0, 3]",True,False,BSV,BSV_201,2
201,0.3715750149432157,0.11,0.0123909145248056,0.08,"[0, 4]",True,False,BSV,BSV_201,2
201,0.4095636580992229,0.3320917678596731,0.0259772863120142,0.2041835357193465,"[0, 5]",True,False,BSV,BSV_201,2
201,0.4850567842199641,0.0420050865534498,0.0161386730424386,0.0338222774845959,"[0, 3]",True,False,BSV,BSV_201,2
201,0.6708965929468019,0.089364164836722,0.021793185893604,0.0987283296734441,"[0, 5]",True,False,BSV,BSV_201,2
201,0.6939629408248655,0.1025578736629684,0.0334728033472802,0.0567341428773867,"[0, 3]",True,False,BSV,BSV_201,2
201,0.7698625224148232,0.2402745769285272,0.0217931858936042,0.1230924945101662,"[0, 5]",True,False,BSV,BSV_201,2
201,0.7897011356843994,0.2865462472550828,0.0549432157800359,0.2330924945101661,"[0, 5]",True,False,BSV,BSV_201,2
201,0.8661954572624029,0.3148193708826247,0.05,0.21,"[0, 5]",True,False,BSV,BSV_201,2
201,0.8704602510460248,0.2269147719947618,0.0552659892408844,0.1472832967344412,"[2, 5, 29]",True,False,BSV,BSV_201,3
202,0.4100000000000002,0.4297506379030386,0.04,0.2795012758060778,"[0, 20, 4]",True,False,BSV,BSV_202,3
202,0.4901021493568386,0.4431668950294705,0.033653444676409,0.2778148921363945,"[0, 4, 14]",True,False,BSV,BSV_202,3
204,0.0722534369396294,0.4408200975331172,0.0417931858936043,0.2663656181377075,"[0, 4]",True,False,BSV,BSV_204,2
204,0.1321488344291691,0.2882731236275414,0.0357023311416617,0.1361849890203323,"[0, 4]",True,False,BSV,BSV_204,2
204,0.1680693365212193,0.324364164836722,0.0465750149432158,0.1930924945101662,"[0, 4]",True,False,BSV,BSV_204,2
204,0.311575014943216,0.3132731236275415,0.0631500298864315,0.2265462472550829,"[0, 5, 26]",True,False,BSV,BSV_204,3
204,0.7805260011954576,0.3515462472550825,0.1720980274955177,0.1430924945101657,"[1, 3, 15]",True,False,BSV,BSV_204,3
204,0.8903795576808109,0.3798193708826248,0.0751046025104607,0.2280058132039421,"[0, 5, 25]",True,False,BSV,BSV_204,3
205,0.2027592965694536,0.570134058156659,0.0820041753653444,0.3942900204302628,"[0, 4]",True,False,BSV,BSV_205,2
205,0.4390185156485033,0.2317123574859477,0.0257411273486429,0.1414320163442108,"[0, 4]",True,False,BSV,BSV_205,2
205,0.5051734457097965,0.2331455196513697,0.0739332632068012,0.1376213442294738,"[1, 4]",True,True,BSV,BSV_205,2
205,0.5954429716202779,0.2851777394418165,0.0373068893528184,0.2023846843728951,"[0, 5]",True,False,BSV,BSV_205,2
205,0.6232595655067417,0.1600691091395272,0.0131315240083512,0.073810672114737,"[0, 5]",True,False,BSV,BSV_205,2
205,0.6549999999999991,0.2245667667912561,0.0299999999999999,0.1804052039090681,"[0, 7]",True,False,BSV,BSV_205,2
205,0.6621615720523999,0.5868420155990929,0.2443231441048021,0.4536840311981869,"[1, 4, 15, 19]",True,False,BSV,BSV_205,4
205,0.8537061153604213,0.3400356165791336,0.1745091666590699,0.2333942367126864,"[1, 18, 5, 19, 29]",True,False,BSV,BSV_205,5
205,0.9043367732995417,0.2710146027446306,0.0545302713987461,0.1699999999999996,"[2, 5, 19]",True,False,BSV,BSV_205,3
206,0.5500478182904961,0.2853648914872148,0.1248774656306039,0.2107297829744296,"[2, 18, 5]",True,False,BSV,BSV_206,3
207,0.1809294680215181,0.4200939478111514,0.1336820083682009,0.2736416483672205,"[0, 18, 5]",True,False,BSV,BSV_207,3
208,0.5975545851528361,0.3913712274494753,0.0499999999999998,0.3310604080485297,"[0, 5, 19]",True,True,BSV,BSV_208,3
209,0.0484071161252811,0.4000353484599779,0.0968142322505623,0.1442960490326325,"[0, 13, 3]",True,False,BSV,BSV_209,3
209,0.2064088633362676,0.3105633802816901,0.1003108494718309,0.1478873239436619,"[0, 3]",True,False,BSV,BSV_209,2
209,0.3134878411091549,0.26,0.0299999999999999,0.14,"[0, 5]",True,False,BSV,BSV_209,2
209,0.3483881904709509,0.3872535211267607,0.1753574768926062,0.1945070422535211,"[17, 1, 3, 15]",True,False,BSV,BSV_209,4
209,0.4851572815801056,0.2640845070422534,0.0991534165933098,0.1394366197183099,"[2, 17, 3]",True,False,BSV,BSV_209,3
209,0.5561729753521125,0.2576712154258842,0.0399999999999999,0.1223846843728949,"[0, 17, 3]",True,False,BSV,BSV_209,3
209,0.5958894968519338,0.2792694690914623,0.0436534446764087,0.2147633401434212,"[0, 13, 4]",True,False,BSV,BSV_209,3
209,0.8180264992469816,0.3708734769746645,0.0552192066805846,0.3104793483155267,"[0, 4]",True,False,BSV,BSV_209,2
209,0.9349999999999988,0.715,0.1300000000000023,0.5699999999999998,"[0, 7, 19]",True,False,BSV,BSV_209,3
210,0.1004124327555289,0.3398193708826247,0.153843395098625,0.2243641648367219,"[0, 18, 5, 32]",True,False,BSV,BSV_210,4
211,0.02,0.36,0.04,0.22,"[0, 5]",True,False,BSV,BSV_211,2
211,0.0456784219964136,0.3131828090688539,0.0465750149432157,0.1798193708826244,"[0, 5]",True,False,BSV,BSV_211,2
211,0.1974716078900179,0.2526372884642635,0.0217931858936042,0.1343641648367221,"[0, 4]",True,False,BSV,BSV_211,2
211,0.2408398087268376,0.3425469739055755,0.0616796174536759,0.2098193708826239,"[0, 4]",True,False,BSV,BSV_211,2
211,0.38336820083682,0.3032731236275415,0.05,0.16,"[0, 4]",True,False,BSV,BSV_211,2
211,0.4439659294680214,0.2880924945101665,0.0571727435744175,0.1500000000000001,"[0, 5]",True,False,BSV,BSV_211,2
211,0.56,0.225,0.02,0.13,"[0, 4]",True,False,BSV,BSV_211,2
211,0.8516557083084273,0.3187283296734443,0.0501613867304247,0.2,"[0, 5]",True,False,BSV,BSV_211,2
212,0.0359772863120143,0.2976372884642637,0.0719545726240286,0.1752745769285272,"[0, 3]",True,False,BSV,BSV_212,2
212,0.6950806933652116,0.3636380151147562,0.0501613867304247,0.2610910412091802,"[0, 4]",True,False,BSV,BSV_212,2
213,0.3796297315140844,0.29,0.0299999999999999,0.1,"[0, 24, 4]",True,False,BSV,BSV_213,3
213,0.4902084479533451,0.3292253521126759,0.0573304082306339,0.0899999999999999,"[0, 24, 4]",True,False,BSV,BSV_213,3
213,0.5793575120969809,0.3571743300727402,0.0373068893528183,0.2185740122581579,"[0, 24, 4]",True,False,BSV,BSV_213,3
213,0.9334567561619688,0.4488683985244759,0.1099999999999998,0.547615315627105,"[2, 4, 15]",True,False,BSV,BSV_213,3
214,0.1459825327510917,0.4013066576372506,0.2686899563318777,0.551262561396134,"[1, 4]",True,False,BSV,BSV_214,2
214,0.5278812300006384,0.3411740887556588,0.0704384133611689,0.2323846843728949,"[0, 6, 21]",True,False,BSV,BSV_214,3
215,0.0548456892730496,0.2644562647754137,0.1096913785460992,0.2289125295508272,"[1, 5]",True,False,BSV,BSV_215,2
215,0.2343195460254135,0.2230023640661938,0.0564744939420804,0.1860047281323877,"[2, 5, 19]",True,False,BSV,BSV_215,3
215,0.2475567929964539,0.0773640661938533,0.0159794252364066,0.0899999999999999,"[0, 5]",True,False,BSV,BSV_215,2
215,0.3333711953309692,0.163274231678487,0.03,0.13,"[0, 5, 19]",True,False,BSV,BSV_215,3
215,0.5121753102836876,0.2038179669030732,0.0371753102836877,0.1594562647754135,"[0, 5, 19]",True,False,BSV,BSV_215,3
215,0.60426810911643,0.0832742316784869,0.0117938275709217,0.09,"[0, 4]",True,False,BSV,BSV_215,2
215,0.705546505614657,0.1930023640661938,0.0283711953309695,0.1765484633569739,"[0, 5]",True,False,BSV,BSV_215,2
215,0.7294020574763593,0.1780023640661938,0.04,0.17,"[0, 5]",True,False,BSV,BSV_215,2
215,0.7540205747635933,0.1500000000000001,0.0642477467494086,0.1612765957446807,"[1, 4, 15]",True,False,BSV,BSV_215,3
215,0.8850825114509456,0.2009101654846335,0.050165022901891,0.1618203309692669,"[0, 5]",True,False,BSV,BSV_215,2
215,0.92,0.24,0.06,0.18,"[0, 5]",True,False,BSV,BSV_215,2
216,0.01918410041841,0.3148193708826245,0.03836820083682,0.1896387417652492,"[0, 5]",True,False,BSV,BSV_216,2
216,0.1189659294680215,0.2709104120918051,0.04,0.1596387417652492,"[0, 4]",True,False,BSV,BSV_216,2
216,0.5682875074716083,0.3170917678596733,0.0565750149432154,0.2141835357193466,"[0, 5]",True,False,BSV,BSV_216,2
217,0.1241812227074235,0.1743611299223937,0.0409388646288209,0.067751753341273,"[2, 5, 19]",True,True,BSV,BSV_217,3
217,0.2849210509522202,0.1713488138962906,0.0235699373695194,0.0685740122581581,"[0, 5, 19]",True,False,BSV,BSV_217,3
217,0.386986899563319,0.3928977807875827,0.0871179039301312,0.2539123835322136,"[2, 4, 15]",True,False,BSV,BSV_217,3
217,0.5198971200918941,0.29,0.0304384133611691,0.1599999999999998,"[0, 4, 19]",True,False,BSV,BSV_217,3
217,0.7656576200417536,0.1614772308619785,0.0156576200417535,0.05620741369237,"[2, 5, 19]",True,False,BSV,BSV_217,3
217,0.8901356993736953,0.1333735240157934,0.0130480167014613,0.040012057204738,"[0, 5]",True,False,BSV,BSV_217,2
217,0.979727074235808,0.1789853972553691,0.0405458515283835,0.07,"[0, 18, 5, 19]",True,False,BSV,BSV_217,4
218,0.2470830842797371,0.4136343818622921,0.1646025104602511,0.2560116264078848,"[1, 4, 15]",True,False,BSV,BSV_218,3
219,0.2106988209348073,0.2081986083268616,0.040032265700807,0.1206225687663992,"[0, 5]",True,False,BSV,BSV_219,2
219,0.2223459507042257,0.3064241611308823,0.04,0.2046793081772576,"[0, 5]",True,False,BSV,BSV_219,2
219,0.3051291340159958,0.2722535211267605,0.0493945720250522,0.2,"[2, 5]",True,True,BSV,BSV_219,2
219,0.4049378301056339,0.3692957746478871,0.1024702904929575,0.2814084507042248,"[1, 4, 15]",True,False,BSV,BSV_219,3
219,0.6529402096170773,0.1516901408450703,0.0327628466109156,0.0904225352112677,"[2, 13, 4, 15]",True,False,BSV,BSV_219,4
219,0.6725505360828151,0.272557589217366,0.1210719031864717,0.2016453849455496,"[1, 18, 5, 29]",True,False,BSV,BSV_219,4
219,0.7444025484292754,0.2098376902852965,0.0549780722106656,0.1554500284579173,"[2, 4, 15]",True,False,BSV,BSV_219,3
219,0.8316306242005793,0.3738106721147369,0.0478288100208773,0.2276213442294738,"[0, 4]",True,False,BSV,BSV_219,2
220,0.5623925781250002,0.2642537586648054,0.080927046654929,0.2275488206985574,"[1, 4, 15]",True,False,BSV,BSV_220,3
221,0.0327162191901408,0.4457501689418583,0.0654324383802816,0.2538517747923389,"[2, 4]",True,False,BSV,BSV_221,2
221,0.1634878411091549,0.3740845070422536,0.05,0.26,"[0, 4]",True,False,BSV,BSV_221,2
221,0.1774167459578712,0.287676056338028,0.0471815278905947,0.1119718309859154,[0],True,False,BSV,BSV_221,1
221,0.2265743287852112,0.343661971830986,0.0438891945422535,0.2309859154929576,"[2, 4, 15]",True,False,BSV,BSV_221,3
221,0.2953348896673031,0.3187949616880795,0.0734370098379295,0.2176213442294738,"[2, 4, 15]",True,True,BSV,BSV_221,3
221,0.3360295862917244,0.2784960088943635,0.0223535167735927,0.1429075107464738,"[0, 4, 15]",True,True,BSV,BSV_221,3
221,0.351944597271127,0.1828873239436619,0.0238891945422532,0.0725352112676055,"[0, 5, 27]",True,False,BSV,BSV_221,3
221,0.415212731343863,0.2306338028169015,0.0171257433119726,0.0899999999999999,"[0, 5]",True,False,BSV,BSV_221,2
221,0.9872129436325678,0.1929152758085583,0.0234864300626304,0.0657340939792124,"[0, 5]",True,False,BSV,BSV_221,2
222,0.0650521920668058,0.3647633401434214,0.0901043841336116,0.2095266802868423,"[0, 4]",True,False,BSV,BSV_222,2
222,0.2793408564644243,0.3371124841326782,0.0957650511630086,0.2142249682653566,"[2, 4, 15]",True,False,BSV,BSV_222,3
222,0.8030897703549066,0.3026213442294731,0.0273903966597076,0.0899999999999998,"[0, 5]",True,False,BSV,BSV_222,2
223,0.4522442588726514,0.1752909172778999,0.0224425887265135,0.0685920980652652,"[0, 5]",True,False,BSV,BSV_223,2
223,0.5086116910229646,0.1538558866325046,0.017223382045929,0.0657340939792125,"[0, 5]",True,False,BSV,BSV_223,2
223,0.5740124075812966,0.3061923421864476,0.0483507306889355,0.2123846843728952,"[0, 4]",True,False,BSV,BSV_223,2
223,0.5745087336244538,0.1719794598506831,0.0289301310043668,0.0486027099524802,"[2, 4, 15]",True,True,BSV,BSV_223,3
223,0.6393069850762587,0.2801849138653967,0.0484392976634363,0.2083406222415317,"[0, 18, 4]",True,False,BSV,BSV_223,3
223,0.7231877729257644,0.2327087067997899,0.0299999999999999,0.1614320163442108,"[0, 4]",True,False,BSV,BSV_223,2
223,0.7628165938864631,0.234868956144526,0.0299999999999999,0.1557160081721053,"[0, 4]",True,False,BSV,BSV_223,2
223,0.7973486430062634,0.2642870061290789,0.0346972860125258,0.1685740122581581,"[0, 4]",True,False,BSV,BSV_223,2
223,0.9183842794759824,0.2904434143645547,0.096768558951965,0.2208868287291097,"[2, 4, 15]",True,False,BSV,BSV_223,3
223,0.9631162766316286,0.230156691497559,0.0737674467367419,0.1653939860978129,"[1, 4, 15]",True,True,BSV,BSV_223,3
225,0.0602083336644702,0.3286271124234228,0.1162500003973642,0.2369707434185112,"[1, 9]",True,False,BSV,BSV_225,2
225,0.1036012526096033,0.1633825669193469,0.0078288100208768,0.0314380449465798,"[0, 5]",True,False,BSV,BSV_225,2
225,0.1925569766707332,0.2047593912119056,0.014697286012526,0.0457160081721054,"[0, 5]",True,False,BSV,BSV_225,2
225,0.1954801670146137,0.3695808202875335,0.1909603340292275,0.2608504166296696,"[1, 9]",True,False,BSV,BSV_225,2
225,0.2377348643006263,0.163382566919347,0.0067849686847598,0.0219113646597375,"[0, 5]",True,False,BSV,BSV_225,2
225,0.3470898572754567,0.1823590163180451,0.030846382277218,0.064718032636091,"[2, 5]",True,True,BSV,BSV_225,2
225,0.373853079927988,0.2559615005220457,0.0573068893528184,0.1261047414729716,"[0, 7]",True,False,BSV,BSV_225,2
225,0.3852192066805845,0.6115500634692859,0.2504384133611689,0.3873220670750781,"[0, 7]",True,False,BSV,BSV_225,2
225,0.407098121085595,0.2343563350563227,0.0135699373695198,0.0724027701800021,"[0, 5]",True,False,BSV,BSV_225,2
225,0.6667849686847575,0.5017789306679299,0.1935699373695192,0.333590163180455,"[0, 7]",True,False,BSV,BSV_225,2
225,0.8890918580375782,0.2443593493575073,0.0433194154488518,0.0333433810039483,[28],True,False,BSV,BSV_225,1
225,0.8990624993046111,0.2212838450892904,0.0647916695144446,0.0840517295833632,[0],True,False,BSV,BSV_225,1
226,0.6394679109815139,0.354225352112676,0.0812506877200702,0.2554929577464788,"[2, 13, 15, 5]",True,False,BSV,BSV_226,4
229,0.4125782881002088,0.147663544446057,0.0193110647181628,0.0438227293194749,"[0, 3, 4]",True,False,BSV,BSV_229,3
229,0.4522442588726514,0.1433765383169779,0.0213987473903966,0.060018085807107,"[2, 4]",True,False,BSV,BSV_229,2
229,0.8191753653444671,0.2992870061290789,0.0383507306889352,0.138574012258158,"[0, 20, 4]",True,True,BSV,BSV_229,3
229,0.8239603978448551,0.5019083503585526,0.0879207956897104,0.2638167007171048,"[0, 3, 14]",True,False,BSV,BSV_229,3
229,0.873466556052912,0.3038756211318681,0.0273068893528185,0.1347633401434211,"[0, 5]",True,False,BSV,BSV_229,2
229,0.8957423580786028,0.2281639928698752,0.0262008733624453,0.0617736574582194,"[0, 20, 4]",True,True,BSV,BSV_229,3
229,0.9031004366812234,0.3406103921710005,0.0399999999999999,0.1552426884589482,"[0, 5]",True,False,BSV,BSV_229,2
229,0.95,0.34,0.04,0.22,"[0, 5]",True,False,BSV,BSV_229,2
229,0.9674919774639662,0.3753737323144218,0.065016045072067,0.2247693687457903,"[0, 5]",True,False,BSV,BSV_229,2
230,0.0611885178257042,0.1813380281690141,0.02,0.07,"[0, 5]",True,False,BSV,BSV_230,2
230,0.1154168959066901,0.1983802816901408,0.0299999999999999,0.07,"[0, 3]",True,False,BSV,BSV_230,2
230,0.2643725542147391,0.2587323943661971,0.0487451084294782,0.1918309859154931,"[2, 5]",True,False,BSV,BSV_230,2
230,0.4250000000000002,0.4222535211267608,0.1700000000000001,0.2754929577464793,"[0, 7]",True,False,BSV,BSV_230,2
230,0.4397074438820423,0.23605359811173,0.0870689370598589,0.1173844099881499,"[2, 18, 5]",True,False,BSV,BSV_230,3
230,0.4459974691901408,0.229225352112676,0.0293216329225352,0.1077464788732394,"[0, 5]",True,False,BSV,BSV_230,2
230,0.4525052192066806,0.15957189480461,0.0240083507306889,0.0371540531186853,"[0, 5]",True,False,BSV,BSV_230,2
230,0.6418535238948695,0.2369464387349703,0.0237070477897401,0.1493858352164197,"[0, 5]",True,False,BSV,BSV_230,2
230,0.875724994498238,0.2438448328844905,0.0940135343309865,0.1604793483155266,"[0, 5]",True,True,BSV,BSV_230,2
231,0.0910669456066945,0.3779191318977188,0.1641661685594739,0.3452891099383838,"[1, 15, 5]",True,False,BSV,BSV_231,3
232,0.06,0.369287006129079,0.0599999999999999,0.258574012258158,"[0, 5]",True,False,BSV,BSV_232,2
232,0.3965743287852106,0.4604089257803149,0.0719206680584552,0.343337352401579,"[0, 5]",True,False,BSV,BSV_232,2
232,0.7316895218970066,0.3415492957746477,0.0766831261003528,0.151830985915493,"[2, 3, 15]",True,False,BSV,BSV_232,3
233,0.533595436882154,0.4878928199791882,0.3344723513917793,0.4419250780437044,"[1, 4, 15]",True,True,BSV,BSV_233,3
234,0.5310861853663736,0.4399619116235824,0.1036534446764087,0.2742900204302635,"[0, 6, 21]",True,False,BSV,BSV_234,3
235,0.1652063855785336,0.5717565908984314,0.0934029227557413,0.4414320163442106,"[0, 5]",True,False,BSV,BSV_235,2
237,0.03336820083682,0.2075469739055759,0.0299999999999999,0.1176372884642635,"[0, 4]",True,False,BSV,BSV_237,2
238,0.8060165394236171,0.3580565755662139,0.1059844432838556,0.2704793483155265,"[2, 5]",True,False,BSV,BSV_238,2
239,0.2303184059238776,0.3695288497193073,0.1049791918060015,0.2961849890203322,"[0, 5]",True,False,BSV,BSV_239,2
239,0.346826722338204,0.2717859214128462,0.0536534446764093,0.1940451625388503,"[0, 5]",True,False,BSV,BSV_239,2
239,0.8397579199043617,0.2726372884642636,0.0963478780633584,0.118728329673444,"[2, 3]",True,True,BSV,BSV_239,2
240,0.1638762701733413,0.4487246964209801,0.1877525403466827,0.2774493928419603,"[1, 3, 4, 29]",True,False,BSV,BSV_240,4
240,0.295,0.255,0.03,0.17,"[0, 13, 4]",True,False,BSV,BSV_240,3
241,0.1657023311416616,0.3260007266504925,0.1114046622833233,0.1920014533009853,"[2, 3, 15]",True,False,BSV,BSV_241,3
241,0.25336820083682,0.3159104120918051,0.05,0.1743641648367221,"[0, 3, 22]",True,False,BSV,BSV_241,3
241,0.3563568439928273,0.319364164836722,0.03,0.19,"[0, 13, 4]",True,False,BSV,BSV_241,3
241,0.5272295277943817,0.237182082418361,0.0614046622833235,0.1452745769285272,"[2, 4, 15]",True,False,BSV,BSV_241,3
242,0.22,0.36,0.08,0.24,"[0, 5]",True,False,BSV,BSV_242,2
243,0.8738730204539549,0.413933402705515,0.1643255316727354,0.3373569198751299,[1],True,False,BSV,BSV_243,1
244,0.7052401746724891,0.1942881161992387,0.0163755458515284,0.0358685752983209,"[0, 5, 25]",True,True,BSV,BSV_244,3
244,0.7085480349344979,0.3029707945107378,0.1255240174672472,0.1939123835322138,"[1, 4, 15]",True,False,BSV,BSV_244,3
244,0.8071503131524008,0.3763038713302744,0.0026096033402922,0.0114320163442108,"[0, 5]",True,False,BSV,BSV_244,2
244,0.8108368507899462,0.2995886150027891,0.0373068893528177,0.1671480245163162,"[0, 5]",True,False,BSV,BSV_244,2
244,0.8248253275109171,0.2739671438245802,0.03,0.15,"[0, 5]",True,False,BSV,BSV_244,2
244,0.8814628820960699,0.3589671438245803,0.04,0.22,"[0, 5]",True,True,BSV,BSV_244,2
244,0.9296615720524016,0.314428811619924,0.077489082969432,0.1788941301014252,"[0, 16, 5]",True,False,BSV,BSV_244,3
244,0.9506784968684758,0.3758275373159317,0.0307933194154486,0.0523967415776332,[28],True,False,BSV,BSV_244,1
245,0.0274716078900179,0.2515750149432156,0.0549432157800358,0.2431500298864316,"[2, 4, 15]",True,False,BSV,BSV_245,3
245,0.1573909145248057,0.1635863717872085,0.03,0.1471727435744173,"[0, 4]",True,False,BSV,BSV_245,2
245,0.2091841004184094,0.1474672403530468,0.03836820083682,0.1349344807060936,"[0, 5]",True,False,BSV,BSV_245,2
245,0.2433682008368199,0.1553795576808129,0.0299999999999999,0.1483682008368201,"[0, 5]",True,False,BSV,BSV_245,2
245,0.557988643156007,0.0565662798692733,0.0099999999999999,0.0483507306889352,"[0, 5]",True,False,BSV,BSV_245,2
245,0.5873909145248056,0.0799999999999999,0.0147818290496116,0.0599999999999999,"[0, 5]",True,False,BSV,BSV_245,2
245,0.7638971906754335,0.2314813312751835,0.1052002390914525,0.1897570027215994,"[0, 18, 5, 19]",True,False,BSV,BSV_245,4
245,0.8687369519832986,0.0605427974947807,0.0099164926931106,0.045929018789144,"[0, 5]",True,False,BSV,BSV_245,2
245,0.8846555323590815,0.0621085594989561,0.0093945720250521,0.0365344467640918,"[0, 5]",True,False,BSV,BSV_245,2
245,0.985,0.21,0.0299999999999997,0.18,"[0, 5, 19]",True,False,BSV,BSV_245,3
245,0.9864943215780037,0.0799999999999999,0.0129886431560068,0.0799999999999999,"[0, 5]",True,False,BSV,BSV_245,2
246,0.1176658696951582,0.3105491538570545,0.0969456066945604,0.2610983077141088,"[2, 5]",True,False,BSV,BSV_246,2
246,0.9749999999999984,0.3120917678596733,0.0500000000000008,0.2241835357193466,"[0, 4]",True,False,BSV,BSV_246,2
247,0.015,0.3,0.03,0.18,"[0, 5]",True,False,BSV,BSV_247,2
247,0.2079318589360429,0.3226372884642627,0.0707591153616255,0.2165462472550826,"[0, 5]",True,False,BSV,BSV_247,2
247,0.4026329946204422,0.2782731236275416,0.0473341303048417,0.1899999999999999,"[0, 20, 4]",True,False,BSV,BSV_247,3
249,0.4684488942020326,0.1998193708826245,0.0177704722056187,0.066546247255083,"[2, 4, 15]",True,False,BSV,BSV_249,3
250,0.1263329348475791,0.75,0.2471069934249849,0.5000000000000001,"[0, 7]",True,False,BSV,BSV_250,2
250,0.1375294801118586,0.459146133417437,0.1624725824401741,0.3416429432136463,"[1, 18, 5, 19, 29]",True,False,BSV,BSV_250,5
