ifile,x,y,width,height,ilabel,num_labels,is_valid,is_challenging,data_source
172,0.3826897788404061,0.1949096854413123,0.0265750149432157,0.1098193708826245,"[0, 6]",2,True,False,BSV
172,0.4225941422594143,0.2007515824892147,0.0239091452480573,0.1025578736629684,"[0, 6]",2,True,False,BSV
172,0.4336521219366407,0.2100254327672492,0.0328750747160788,0.1298339038924813,"[0, 6]",2,True,False,BSV
172,0.465929468021518,0.2700326992721774,0.0484160191273162,0.1756576346780631,"[0, 6]",2,True,False,BSV
172,0.5131500298864315,0.2105709533718394,0.0257023311416617,0.1025578736629683,"[0, 5]",2,True,False,BSV
172,0.5454363419007758,0.2725469739055754,0.0694500896592949,0.1654552060459023,"[0, 6, 9]",3,True,False,BSV
172,0.626655708308428,0.2943641648367219,0.0413568439928272,0.1399999999999999,"[0, 6]",2,True,False,BSV
172,0.6440526001195457,0.2525760399252892,0.0388523610280931,0.1385622335659254,"[0, 6]",2,True,False,BSV
172,0.6955977286312014,0.2476372884642636,0.03,0.16,"[0, 6]",2,True,False,BSV
172,0.9865511057979676,0.2558491635528307,0.0268977884040643,0.110195162127232,"[0, 5]",2,True,False,BSV
173,0.2472863120143453,0.2765462472550831,0.0985774058577402,0.1730924945101662,"[0, 17, 5]",3,True,False,BSV
174,0.0962432755528988,0.3364595659488586,0.1289001793185891,0.2554624725508299,"[2, 5, 23]",3,True,False,BSV
175,0.0633682008368201,0.2909104120918051,0.0347818290496114,0.1999999999999999,"[0, 5]",2,True,False,BSV
175,0.1276150627615063,0.3731360935397357,0.0280932456664673,0.2313007363462688,"[0, 5]",2,True,False,BSV
175,0.2741273161984456,0.3008164642806532,0.0515182307232516,0.1689162252957475,"[0, 4]",2,True,False,BSV
175,0.3177943813508667,0.3165462472550827,0.0931978481769276,0.2570954011121373,"[2, 23, 6]",3,True,False,BSV
176,0.0250837343912591,0.2835587929240375,0.0330649226066597,0.0593132154006243,"[0, 6]",2,True,False,BSV
176,0.0532082804770984,0.2598855359001039,0.0335834390458029,0.0997710718002081,"[0, 6]",2,True,False,BSV
176,0.1499582463465553,0.4495266802868422,0.0999164926931106,0.3390533605736845,"[0, 6]",2,True,False,BSV
176,0.2604801670146138,0.4476213442294739,0.0809603340292274,0.3552426884589473,"[0, 6, 41]",3,True,False,BSV
176,0.5450423210249304,0.4206280934744629,0.0504384133611694,0.2633373524015792,"[0, 6]",2,True,False,BSV
176,0.592953163322609,0.5895971870379161,0.0567849686847602,0.4400060286023681,"[0, 5]",2,True,False,BSV
176,0.63524927397495,0.5341623309053062,0.0882672233820458,0.4199999999999996,"[0, 6]",2,True,False,BSV
176,0.7672233820459289,0.6554356037347563,0.1450939457202504,0.3220017936952727,"[0, 4, 34]",3,True,False,BSV
176,0.9384348053673102,0.3366686762007896,0.0436534446764096,0.2533373524015794,"[0, 27, 6]",3,True,False,BSV
177,0.6195397489539743,0.3535477005560683,0.1024387328153022,0.23182082418361,"[0, 6, 40]",3,True,False,BSV
177,0.715,0.415,0.09,0.27,"[0, 6]",2,True,False,BSV
178,0.081276150627615,0.4924566593468882,0.0825523012552301,0.304913318693777,"[0, 6, 20]",3,True,False,BSV
179,0.357932920658942,0.3224283656580532,0.0531315240083507,0.2199999999999999,"[0, 6]",2,True,False,BSV
179,0.4963530964254123,0.3574148452602655,0.1119638347722243,0.3504792246493877,"[1, 6]",2,True,True,BSV
180,0.0835189260563379,0.2669718309859156,0.057778389084507,0.1626760563380281,"[1, 23, 6]",3,True,False,BSV
180,0.1510960334029227,0.3067591052363249,0.0756784968684759,0.2057762941957955,"[1, 5]",2,True,False,BSV
180,0.1589240625241202,0.333984764649433,0.0948517100367733,0.2230985915492958,"[2, 5]",2,True,False,BSV
180,0.1600268015566651,0.1762676056338028,0.0146972860125261,0.05,"[0, 6]",2,True,False,BSV
180,0.2593730545705733,0.1692997022545512,0.0366113887132815,0.0859233481710748,"[2, 6]",2,True,False,BSV
180,0.3058027068661967,0.1424774848578668,0.01,0.0547633401434212,"[0, 6]",2,True,False,BSV
180,0.4350155424735915,0.2723943661971831,0.0515743287852115,0.1859154929577463,"[2, 6]",2,True,False,BSV
180,0.6734348283726362,0.2704587969767253,0.0419206680584543,0.1581006925450005,"[0, 6]",2,True,False,BSV
180,0.8169601397447183,0.2711267605633797,0.0508337918133797,0.1797183098591549,"[2, 6]",2,True,False,BSV
180,0.9031331150968306,0.1759154929577464,0.0254324383802811,0.0833802816901408,"[1, 6, 44]",3,True,True,BSV
181,0.5484083844383746,0.2099817465692112,0.0139566765289812,0.0699999999999999,"[0, 6]",2,True,False,BSV
181,0.5749372099807641,0.2107278798776358,0.0254202714899126,0.0747261985381686,"[2, 5, 23]",3,True,False,BSV
181,0.7167237488808899,0.322134728901738,0.0852763124580734,0.1909321054018964,"[2, 5, 23]",3,True,False,BSV
182,0.6485056784219962,0.3549999999999998,0.042988643156007,0.2299999999999998,"[0, 35, 6]",3,True,False,BSV
182,0.694563658099224,0.3287283296734437,0.0455409444112371,0.1887283296734439,"[0, 5]",2,True,False,BSV
182,0.825,0.2776372884642636,0.03,0.06,"[0, 5]",2,True,False,BSV
183,0.395,0.39,0.07,0.3,"[0, 28, 5]",3,True,False,BSV
183,0.4764029025570145,0.1956765056968318,0.0148375950241877,0.0637843371312212,"[0, 6]",2,True,False,BSV
183,0.4805286800276429,0.3563530113936635,0.0610573600552868,0.232706022787327,"[0, 5]",2,True,False,BSV
183,0.5850000000000004,0.60072228853846,0.07,0.4014445770769195,"[0, 28, 5]",3,True,False,BSV
183,0.7779889426399419,0.3940590341809902,0.0959778852798894,0.2881180683619807,"[2, 6]",2,True,False,BSV
184,0.025711817553559,0.5155493940995385,0.0514236351071181,0.3510987881990771,"[0, 5]",2,True,False,BSV
184,0.0500621976503109,0.2975686742624417,0.0945957152729784,0.1751373485248849,"[2, 23, 6]",3,True,False,BSV
184,0.1124395300621976,0.325045782841628,0.0538217000691085,0.22,"[0, 35, 5]",3,True,False,BSV
185,0.3948417786259364,0.4176213442294735,0.0662630480167014,0.2152426884589477,"[0, 4, 34]",3,True,False,BSV
185,0.5345136495187309,0.4566753381893859,0.1090272990374615,0.3557856399583768,"[2, 5]",2,True,False,BSV
185,0.8814700009667211,0.373100692545,0.0720041753653445,0.3252426884589475,"[0, 6]",2,True,False,BSV
186,0.1597818290496114,0.2703648914872147,0.0395636580992228,0.1407297829744296,"[0, 5]",2,True,False,BSV
186,0.2624716078900176,0.2826372884642636,0.0449432157800359,0.1852745769285271,"[0, 5, 27]",3,True,False,BSV
186,0.4175283921099811,0.269729056323937,0.0249432157800353,0.1194581126478738,"[0, 27, 6]",3,True,False,BSV
186,0.9,0.285,0.04,0.19,"[0, 6]",2,True,False,BSV
186,0.9467931858936042,0.264364164836722,0.0335863717872083,0.1287283296734441,"[0, 4]",2,True,False,BSV
187,0.05,0.3288186442321318,0.0399999999999999,0.1976372884642636,"[0, 6]",2,True,True,BSV
187,0.0785863717872085,0.25,0.0371727435744172,0.16,"[0, 5]",2,True,False,BSV
187,0.1219306634787805,0.3165462472550826,0.0752659892408846,0.193092494510166,"[2, 6]",2,True,False,BSV
187,0.2529647340107588,0.3033670714386931,0.0740705319784811,0.2136416483672201,"[2, 6, 46]",3,True,False,BSV
187,0.957172743574417,0.2191835357193466,0.0283682008368204,0.1299999999999999,"[0, 5]",2,True,False,BSV
188,0.04336820083682,0.3657297829744295,0.0867364016736401,0.2714595659488594,"[2, 6, 44]",3,True,False,BSV
188,0.2982875074716078,0.3109104120918052,0.0765750149432159,0.2218208241836103,"[0, 6]",2,True,False,BSV
188,0.969999999999999,0.2956358351632778,0.0600000000000001,0.1887283296734439,"[0, 6]",2,True,False,BSV
189,0.2997818290496113,0.2776372884642637,0.059563658099223,0.1952745769285272,"[2, 23, 6]",3,True,False,BSV
189,0.3801374775851767,0.3011849890203323,0.080047818290496,0.2467341428773867,"[1, 23, 6]",3,True,False,BSV
189,0.440977286312014,0.245910412091805,0.0419545726240283,0.1518208241836102,"[0, 6]",2,True,False,BSV
190,0.8429079497907942,0.3404552060459018,0.0879796772265388,0.2409104120918049,"[2, 6]",2,True,False,BSV
191,0.3871834061135369,0.3639884115565535,0.0499999999999999,0.2000060286023691,"[0, 4, 30]",3,True,False,BSV
191,0.4726419213973799,0.3749634931384225,0.05,0.25,"[0, 5, 30]",3,True,False,BSV
191,0.6109503970243675,0.2209556823298686,0.0257411273486428,0.1819113646597375,"[0, 5]",2,True,False,BSV
191,0.6984726641201193,0.2649817465692108,0.0288726513569939,0.1599999999999997,"[0, 6]",2,True,False,BSV
192,0.0842647937836221,0.3192738502780343,0.0485295875672444,0.1585477005560688,"[0, 6]",2,True,False,BSV
192,0.152092050209205,0.2860007266504929,0.04418410041841,0.1320014533009855,"[0, 6]",2,True,False,BSV
192,0.2481500298864314,0.3358200975331173,0.039563658099223,0.1363656181377074,"[0, 6]",2,True,False,BSV
192,0.3128511655708308,0.3132731236275415,0.0537477585176329,0.16,"[2, 6]",2,True,False,BSV
192,0.7097818290496116,0.2054552060459027,0.0219545726240288,0.08,"[0, 6]",2,True,False,BSV
193,0.4564943215780036,0.5916329285613063,0.0929886431560071,0.4367341428773864,"[0, 5, 42]",3,True,False,BSV
195,0.0517931858936043,0.3830924945101662,0.08,0.28,"[0, 6]",2,True,False,BSV
195,0.2076897788404063,0.3315462472550831,0.0353795576808128,0.1430924945101661,"[0, 4]",2,True,False,BSV
195,0.2487716676628807,0.4542738502780329,0.1513389121338904,0.3085477005560683,"[0, 5, 42]",3,True,False,BSV
195,0.312414823670054,0.3521820824183616,0.0776569037656902,0.2370954011121378,"[2, 6]",2,True,False,BSV
195,0.369563658099223,0.3620014533009855,0.0423909145248056,0.2399999999999998,"[0, 5, 27]",3,True,False,BSV
195,0.7431500298864302,0.4396387417652491,0.0663000597728637,0.2872687637245844,"[0, 35, 5]",3,True,False,BSV
195,0.8126120741183501,0.2978542501062806,0.0448296473401076,0.144017439611828,"[0, 6]",2,True,False,BSV
195,0.9230693365212193,0.3981828090688539,0.0661386730424389,0.296365618137708,"[0, 5]",2,True,False,BSV
196,0.0197818290496114,0.3293641648367222,0.0395636580992229,0.2187283296734441,"[0, 6]",2,True,False,BSV
196,0.3391601912731618,0.2950939478111518,0.0760251046025106,0.2301878956223034,"[2, 5, 23]",3,True,False,BSV
196,0.3933054393305439,0.2962176882925099,0.0406455469216976,0.1909322116065901,"[0, 6]",2,True,False,BSV
196,0.4559205020920506,0.2349096854413122,0.0518410041841001,0.1298193708826245,"[1, 23, 6]",3,True,False,BSV
196,0.4752988643156003,0.1858200975331173,0.0368977884040647,0.0676372884642635,"[2, 6]",2,True,False,BSV
196,0.49418410041841,0.2326372884642636,0.02,0.11,"[0, 6]",2,True,False,BSV
196,0.5017931858936042,0.196932938257083,0.0197250448296473,0.0752818434334555,"[0, 5, 6]",3,True,False,BSV
196,0.5095636580992229,0.3765462472550831,0.04,0.26,"[0, 6, 41]",3,True,False,BSV
196,0.6609772863120144,0.3148193708826247,0.05,0.15,"[0, 4, 34]",3,True,False,BSV
196,0.6900806933652122,0.3520014533009855,0.0341841004184099,0.2199999999999999,"[0, 6]",2,True,False,BSV
196,0.9097340107591152,0.5459104120918051,0.1668320382546322,0.3918208241836092,"[2, 6, 20]",3,True,False,BSV
197,0.0480795119835006,0.2778169014084508,0.0431315240083507,0.09,"[0, 5, 34]",3,True,False,BSV
197,0.0996297315140845,0.3620422535211268,0.07,0.25,"[0, 18, 5]",3,True,False,BSV
197,0.1684722986355633,0.3645148974668495,0.05,0.2476213442294739,"[0, 18, 5]",3,True,False,BSV
197,0.222247629418867,0.4190140845070422,0.0995802610384383,0.2450704225352112,"[0, 18, 5]",3,True,False,BSV
197,0.8418995609388324,0.3673846843728945,0.0583507306889359,0.2252426884589478,"[0, 6]",2,True,False,BSV
197,0.9842171189979112,0.4547545716246128,0.0315657620041747,0.2681006925450003,"[0, 6]",2,True,False,BSV
198,0.0377704722056186,0.2926372884642634,0.0459772863120143,0.1943641648367219,"[0, 6, 47]",3,True,False,BSV
198,0.1363568439928272,0.2671820824183608,0.0527136879856544,0.1543641648367218,"[0, 6]",2,True,False,BSV
198,0.6259772863120143,0.3218208241836103,0.0635863717872086,0.1799999999999999,"[0, 6]",2,True,False,BSV
198,0.6947818290496126,0.2833634381862291,0.0618410041841006,0.1838222774845955,"[2, 23, 6]",3,True,False,BSV
199,0.3737477585176328,0.2742738502780344,0.0486909742976691,0.0685477005560686,"[0, 12, 4]",3,True,False,BSV
199,0.6058637178720869,0.2502745769285271,0.0917274357441725,0.1052745769285269,"[12, 1, 4, 23]",4,True,False,BSV
199,0.6069545726240283,0.3304552060459024,0.0395636580992232,0.2099999999999998,"[0, 35, 6]",3,True,False,BSV
199,0.710759115361625,0.4760007266504928,0.0647818290496116,0.3054552060459025,"[0, 5]",2,True,False,BSV
199,0.7682672233820458,0.1409948682452673,0.0146137787056368,0.0666867620078967,"[0, 35, 6]",3,True,False,BSV
199,0.9039659294680212,0.2461849890203324,0.0479318589360432,0.1370954011121374,"[0, 8]",2,True,False,BSV
199,0.9484488942020328,0.3781828090688538,0.0565750149432162,0.2520014533009855,"[0, 5]",2,True,False,BSV
199,0.9699999999999998,0.5099999999999998,0.0600000000000005,0.3599999999999999,"[0, 5]",2,True,False,BSV
200,0.4617453676031082,0.4178687831161373,0.049611476389719,0.2553036429482405,"[0, 5]",2,True,False,BSV
200,0.4874865511057979,0.4874602925993513,0.2089958158995807,0.2349205851987039,"[2, 5]",2,True,False,BSV
201,0.0123909145248057,0.2570917678596732,0.0247818290496114,0.1541835357193466,"[0, 35, 5]",3,True,False,BSV
201,0.0279886431560071,0.2459104120918051,0.0323909145248057,0.1427312362754153,"[0, 5, 39]",3,True,False,BSV
201,0.0406784219964136,0.1287283296734441,0.0213568439928272,0.08,"[0, 5, 27]",3,True,False,BSV
201,0.0684399282725642,0.1232876566373982,0.022115959354453,0.0829191318977191,"[0, 6]",2,True,False,BSV
201,0.0774148236700537,0.2816365618137706,0.0545068738792587,0.1829118653927905,"[2, 5]",2,True,False,BSV
201,0.193365212193664,0.1249242184511688,0.023311416616856,0.0840101731068995,"[0, 6]",2,True,False,BSV
201,0.2552301255230125,0.0747363228288652,0.0167364016736402,0.040368524739679,"[0, 4]",2,True,False,BSV
201,0.2976688583383144,0.0556431016682062,0.0143454871488344,0.0392774835304985,"[0, 4]",2,True,False,BSV
201,0.3715750149432157,0.11,0.0123909145248056,0.08,"[0, 5]",2,True,False,BSV
201,0.4095636580992229,0.3320917678596731,0.0259772863120142,0.2041835357193465,"[0, 6]",2,True,False,BSV
201,0.4850567842199641,0.0420050865534498,0.0161386730424386,0.0338222774845959,"[0, 4]",2,True,False,BSV
201,0.6708965929468019,0.089364164836722,0.021793185893604,0.0987283296734441,"[0, 6]",2,True,False,BSV
201,0.6939629408248655,0.1025578736629684,0.0334728033472802,0.0567341428773867,"[0, 4]",2,True,False,BSV
201,0.7698625224148232,0.2402745769285272,0.0217931858936042,0.1230924945101662,"[0, 6]",2,True,False,BSV
201,0.7897011356843994,0.2865462472550828,0.0549432157800359,0.2330924945101661,"[0, 6]",2,True,False,BSV
201,0.8661954572624029,0.3148193708826247,0.05,0.21,"[0, 6]",2,True,False,BSV
201,0.8704602510460248,0.2269147719947618,0.0552659892408844,0.1472832967344412,"[2, 6, 44]",3,True,False,BSV
202,0.4100000000000002,0.4297506379030386,0.04,0.2795012758060778,"[0, 18, 5]",3,True,False,BSV
202,0.4901021493568386,0.4431668950294705,0.033653444676409,0.2778148921363945,"[0, 5, 34]",3,True,False,BSV
203,0.8506538192637879,0.3002029136316336,0.0819247528616023,0.1424869927159209,"[2, 4]",2,True,False,BSV
204,0.0722534369396294,0.4408200975331172,0.0417931858936043,0.2663656181377075,"[0, 5]",2,True,False,BSV
204,0.1321488344291691,0.2882731236275414,0.0357023311416617,0.1361849890203323,"[0, 5]",2,True,False,BSV
204,0.1680693365212193,0.324364164836722,0.0465750149432158,0.1930924945101662,"[0, 5]",2,True,False,BSV
204,0.311575014943216,0.3132731236275415,0.0631500298864315,0.2265462472550829,"[0, 6, 41]",3,True,False,BSV
204,0.7805260011954576,0.3515462472550825,0.1720980274955177,0.1430924945101657,"[1, 4, 23]",3,True,False,BSV
204,0.8903795576808109,0.3798193708826248,0.0751046025104607,0.2280058132039421,"[0, 6, 40]",3,True,False,BSV
205,0.4390185156485033,0.2317123574859477,0.0257411273486429,0.1414320163442108,"[0, 5]",2,True,False,BSV
205,0.5954429716202779,0.2851777394418165,0.0373068893528184,0.2023846843728951,"[0, 6]",2,True,False,BSV
205,0.6232595655067417,0.1600691091395272,0.0131315240083512,0.073810672114737,"[0, 6]",2,True,False,BSV
205,0.6549999999999991,0.2245667667912561,0.0299999999999999,0.1804052039090681,"[0, 8]",2,True,False,BSV
205,0.9043367732995417,0.2710146027446306,0.0545302713987461,0.1699999999999996,"[2, 6, 20]",3,True,False,BSV
206,0.5500478182904961,0.2853648914872148,0.1248774656306039,0.2107297829744296,"[2, 17, 6]",3,True,False,BSV
207,0.1809294680215181,0.4200939478111514,0.1336820083682009,0.2736416483672205,"[0, 17, 6]",3,True,False,BSV
209,0.0484071161252811,0.4000353484599779,0.0968142322505623,0.1442960490326325,"[0, 35, 4]",3,True,False,BSV
209,0.2064088633362676,0.3105633802816901,0.1003108494718309,0.1478873239436619,"[0, 4]",2,True,False,BSV
209,0.3134878411091549,0.26,0.0299999999999999,0.14,"[0, 6]",2,True,False,BSV
209,0.3483881904709509,0.3872535211267607,0.1753574768926062,0.1945070422535211,"[12, 1, 4, 23]",4,True,False,BSV
209,0.4851572815801056,0.2640845070422534,0.0991534165933098,0.1394366197183099,"[2, 12, 4]",3,True,False,BSV
209,0.5561729753521125,0.2576712154258842,0.0399999999999999,0.1223846843728949,"[0, 12, 4]",3,True,False,BSV
209,0.5958894968519338,0.2792694690914623,0.0436534446764087,0.2147633401434212,"[0, 35, 5]",3,True,False,BSV
209,0.8180264992469816,0.3708734769746645,0.0552192066805846,0.3104793483155267,"[0, 5]",2,True,False,BSV
209,0.9349999999999988,0.715,0.1300000000000023,0.5699999999999998,"[0, 8, 20]",3,True,False,BSV
210,0.1004124327555289,0.3398193708826247,0.153843395098625,0.2243641648367219,"[0, 17, 6, 48]",4,True,False,BSV
211,0.02,0.36,0.04,0.22,"[0, 6]",2,True,False,BSV
211,0.0456784219964136,0.3131828090688539,0.0465750149432157,0.1798193708826244,"[0, 6]",2,True,False,BSV
211,0.1974716078900179,0.2526372884642635,0.0217931858936042,0.1343641648367221,"[0, 5]",2,True,False,BSV
211,0.38336820083682,0.3032731236275415,0.05,0.16,"[0, 5]",2,True,False,BSV
211,0.4439659294680214,0.2880924945101665,0.0571727435744175,0.1500000000000001,"[0, 6]",2,True,False,BSV
211,0.56,0.225,0.02,0.13,"[0, 5]",2,True,False,BSV
211,0.8516557083084273,0.3187283296734443,0.0501613867304247,0.2,"[0, 6]",2,True,False,BSV
212,0.0359772863120143,0.2976372884642637,0.0719545726240286,0.1752745769285272,"[0, 4]",2,True,False,BSV
212,0.6950806933652116,0.3636380151147562,0.0501613867304247,0.2610910412091802,"[0, 5]",2,True,False,BSV
213,0.3796297315140844,0.29,0.0299999999999999,0.1,"[0, 28, 5]",3,True,False,BSV
213,0.4902084479533451,0.3292253521126759,0.0573304082306339,0.0899999999999999,"[0, 28, 5]",3,True,False,BSV
213,0.5793575120969809,0.3571743300727402,0.0373068893528183,0.2185740122581579,"[0, 28, 5]",3,True,False,BSV
214,0.5278812300006384,0.3411740887556588,0.0704384133611689,0.2323846843728949,"[0, 7, 19]",3,True,False,BSV
215,0.0548456892730496,0.2644562647754137,0.1096913785460992,0.2289125295508272,"[1, 6]",2,True,False,BSV
215,0.2343195460254135,0.2230023640661938,0.0564744939420804,0.1860047281323877,"[2, 6, 20]",3,True,False,BSV
215,0.2475567929964539,0.0773640661938533,0.0159794252364066,0.0899999999999999,"[0, 6]",2,True,False,BSV
215,0.3333711953309692,0.163274231678487,0.03,0.13,"[0, 6, 20]",3,True,False,BSV
215,0.5121753102836876,0.2038179669030732,0.0371753102836877,0.1594562647754135,"[0, 6, 20]",3,True,False,BSV
215,0.60426810911643,0.0832742316784869,0.0117938275709217,0.09,"[0, 5]",2,True,False,BSV
215,0.705546505614657,0.1930023640661938,0.0283711953309695,0.1765484633569739,"[0, 6]",2,True,False,BSV
215,0.7294020574763593,0.1780023640661938,0.04,0.17,"[0, 6]",2,True,False,BSV
215,0.7540205747635933,0.1500000000000001,0.0642477467494086,0.1612765957446807,"[1, 5, 23]",3,True,False,BSV
215,0.8850825114509456,0.2009101654846335,0.050165022901891,0.1618203309692669,"[0, 6]",2,True,False,BSV
215,0.92,0.24,0.06,0.18,"[0, 6]",2,True,False,BSV
216,0.01918410041841,0.3148193708826245,0.03836820083682,0.1896387417652492,"[0, 6]",2,True,False,BSV
216,0.1189659294680215,0.2709104120918051,0.04,0.1596387417652492,"[0, 5]",2,True,False,BSV
216,0.5682875074716083,0.3170917678596733,0.0565750149432154,0.2141835357193466,"[0, 6]",2,True,False,BSV
217,0.1241812227074235,0.1743611299223937,0.0409388646288209,0.067751753341273,"[2, 6, 20]",3,True,True,BSV
217,0.2849210509522202,0.1713488138962906,0.0235699373695194,0.0685740122581581,"[0, 6, 20]",3,True,False,BSV
217,0.386986899563319,0.3928977807875827,0.0871179039301312,0.2539123835322136,"[2, 5, 23]",3,True,False,BSV
217,0.5198971200918941,0.29,0.0304384133611691,0.1599999999999998,"[0, 5, 20]",3,True,False,BSV
217,0.7656576200417536,0.1614772308619785,0.0156576200417535,0.05620741369237,"[2, 6, 20]",3,True,False,BSV
217,0.8901356993736953,0.1333735240157934,0.0130480167014613,0.040012057204738,"[0, 6]",2,True,False,BSV
217,0.979727074235808,0.1789853972553691,0.0405458515283835,0.07,"[0, 17, 6, 20]",4,True,False,BSV
218,0.2470830842797371,0.4136343818622921,0.1646025104602511,0.2560116264078848,"[1, 5, 23]",3,True,False,BSV
219,0.2106988209348073,0.2081986083268616,0.040032265700807,0.1206225687663992,"[0, 6]",2,True,False,BSV
219,0.2223459507042257,0.3064241611308823,0.04,0.2046793081772576,"[0, 6]",2,True,False,BSV
219,0.3051291340159958,0.2722535211267605,0.0493945720250522,0.2,"[2, 6]",2,True,True,BSV
219,0.7444025484292754,0.2098376902852965,0.0549780722106656,0.1554500284579173,"[2, 5, 23]",3,True,False,BSV
219,0.8316306242005793,0.3738106721147369,0.0478288100208773,0.2276213442294738,"[0, 5]",2,True,False,BSV
220,0.5623925781250002,0.2642537586648054,0.080927046654929,0.2275488206985574,"[1, 5, 23]",3,True,False,BSV
221,0.0327162191901408,0.4457501689418583,0.0654324383802816,0.2538517747923389,"[2, 5]",2,True,False,BSV
221,0.1634878411091549,0.3740845070422536,0.05,0.26,"[0, 5]",2,True,False,BSV
221,0.2265743287852112,0.343661971830986,0.0438891945422535,0.2309859154929576,"[2, 5, 23]",3,True,False,BSV
221,0.2953348896673031,0.3187949616880795,0.0734370098379295,0.2176213442294738,"[2, 5, 23]",3,True,True,BSV
221,0.351944597271127,0.1828873239436619,0.0238891945422532,0.0725352112676055,"[0, 6, 42]",3,True,False,BSV
221,0.415212731343863,0.2306338028169015,0.0171257433119726,0.0899999999999999,"[0, 6]",2,True,False,BSV
221,0.9872129436325678,0.1929152758085583,0.0234864300626304,0.0657340939792124,"[0, 6]",2,True,False,BSV
222,0.0650521920668058,0.3647633401434214,0.0901043841336116,0.2095266802868423,"[0, 5]",2,True,False,BSV
222,0.2793408564644243,0.3371124841326782,0.0957650511630086,0.2142249682653566,"[2, 5, 23]",3,True,False,BSV
222,0.8030897703549066,0.3026213442294731,0.0273903966597076,0.0899999999999998,"[0, 6]",2,True,False,BSV
223,0.4522442588726514,0.1752909172778999,0.0224425887265135,0.0685920980652652,"[0, 6]",2,True,False,BSV
223,0.5086116910229646,0.1538558866325046,0.017223382045929,0.0657340939792125,"[0, 6]",2,True,False,BSV
223,0.5740124075812966,0.3061923421864476,0.0483507306889355,0.2123846843728952,"[0, 5]",2,True,False,BSV
223,0.5745087336244538,0.1719794598506831,0.0289301310043668,0.0486027099524802,"[2, 5, 23]",3,True,True,BSV
223,0.6393069850762587,0.2801849138653967,0.0484392976634363,0.2083406222415317,"[0, 17, 5]",3,True,False,BSV
223,0.9183842794759824,0.2904434143645547,0.096768558951965,0.2208868287291097,"[2, 5, 23]",3,True,False,BSV
223,0.9631162766316286,0.230156691497559,0.0737674467367419,0.1653939860978129,"[1, 5, 23]",3,True,True,BSV
224,0.0115657620041753,0.2788106721147368,0.0231315240083507,0.1376213442294738,"[0, 6]",2,True,False,BSV
224,0.2898381794674298,0.2781690140845068,0.039676358934859,0.1476056338028168,"[2, 6]",2,True,False,BSV
224,0.338873652068662,0.2433802816901408,0.02,0.1,"[0, 5]",2,True,False,BSV
224,0.3682949356294011,0.3899295774647888,0.1504168959066901,0.2840845070422536,"[0, 8]",2,True,False,BSV
224,0.4530864876760563,0.29,0.04,0.18,"[2, 6]",2,True,False,BSV
224,0.5159956123459506,0.2407042253521126,0.0150155424735916,0.12,"[0, 6]",2,True,False,BSV
224,0.7150155424735916,0.2406338028169013,0.0215432438380283,0.1212676056338028,"[0, 6]",2,True,False,BSV
224,0.7527317616637323,0.2370422535211267,0.02,0.12,"[0, 6]",2,True,False,BSV
224,0.7847394916373238,0.2088028169014084,0.0331797425176056,0.0725352112676056,"[2, 4, 23]",3,True,True,BSV
224,0.7929842452377035,0.4207160081721043,0.094319221164342,0.3414320163442103,"[0, 6]",2,True,False,BSV
224,0.8117462588028169,0.2954225352112676,0.0300932548415492,0.1387323943661972,"[0, 6]",2,True,False,BSV
224,0.8446297315140845,0.2878169014084507,0.04,0.19,"[0, 35, 5]",3,True,False,BSV
224,0.9051125110035212,0.223943661971831,0.055556778169014,0.1183098591549296,"[0, 17, 6]",3,True,False,BSV
224,0.960593668536039,0.236937670216162,0.0781653807976371,0.1381006925450003,"[2, 17, 6]",3,True,False,BSV
225,0.0602083336644702,0.3286271124234228,0.1162500003973642,0.2369707434185112,"[1, 10]",2,True,False,BSV
225,0.1036012526096033,0.1633825669193469,0.0078288100208768,0.0314380449465798,"[0, 6]",2,True,False,BSV
225,0.1925569766707332,0.2047593912119056,0.014697286012526,0.0457160081721054,"[0, 6]",2,True,False,BSV
225,0.1954801670146137,0.3695808202875335,0.1909603340292275,0.2608504166296696,"[1, 10]",2,True,False,BSV
225,0.2377348643006263,0.163382566919347,0.0067849686847598,0.0219113646597375,"[0, 6]",2,True,False,BSV
225,0.3470898572754567,0.1823590163180451,0.030846382277218,0.064718032636091,"[2, 6]",2,True,True,BSV
225,0.373853079927988,0.2559615005220457,0.0573068893528184,0.1261047414729716,"[0, 8]",2,True,False,BSV
225,0.3852192066805845,0.6115500634692859,0.2504384133611689,0.3873220670750781,"[0, 8]",2,True,False,BSV
225,0.407098121085595,0.2343563350563227,0.0135699373695198,0.0724027701800021,"[0, 6]",2,True,False,BSV
225,0.6667849686847575,0.5017789306679299,0.1935699373695192,0.333590163180455,"[0, 8]",2,True,False,BSV
225,0.8890918580375782,0.2443593493575073,0.0433194154488518,0.0333433810039483,[43],1,True,False,BSV
229,0.4522442588726514,0.1433765383169779,0.0213987473903966,0.060018085807107,"[2, 5]",2,True,False,BSV
229,0.8191753653444671,0.2992870061290789,0.0383507306889352,0.138574012258158,"[0, 18, 5]",3,True,True,BSV
229,0.8239603978448551,0.5019083503585526,0.0879207956897104,0.2638167007171048,"[0, 4, 34]",3,True,False,BSV
229,0.873466556052912,0.3038756211318681,0.0273068893528185,0.1347633401434211,"[0, 6]",2,True,False,BSV
